X,Y,Z
-0.074437631,-0.165916562,2.244224853
-0.098811796,-0.323877696,2.28721667
-0.126131806,-0.007668815,2.307911001
-0.152164389,0.615147358,2.298396632
-0.172253512,1.26226091,2.263722087
-0.186163848,1.747981274,2.221189284
-0.198224027,2.04590984,2.191416939
-0.211984897,2.180115382,2.182399696
-0.22565248,2.116717861,2.186263971
-0.233361439,1.781993149,2.195644062
-0.230495963,1.156757703,2.21606026
-0.217519789,0.332151471,2.25661401
-0.199408414,-0.494192575,2.311378252
-0.182055603,-1.059846412,2.357054805
-0.169275974,-1.146475254,2.368406666
-0.162427346,-0.727180985,2.335131266
-0.161899369,-0.004043125,2.269104108
-0.167733919,0.743855198,2.197516651
-0.177465871,1.342211163,2.145208734
-0.185526194,1.75607493,2.117813029
-0.187091684,2.018505538,2.103380942
-0.182482742,2.163733111,2.092344494
-0.175418398,2.188680407,2.088073615
-0.166655579,2.041651018,2.09471789
-0.151070196,1.660395713,2.108330387
-0.122253301,1.037758382,2.129484044
-0.080828531,0.26329928,2.169308546
-0.036611089,-0.464761001,2.228247895
-0.002366721,-0.881920583,2.2804083
0.014095626,-0.795557601,2.294727434
0.014091128,-0.240357919,2.26555804
0.006706845,0.526568762,2.21306731
0.002714724,1.215893353,2.162042356
0.006854224,1.685333794,2.127090054
0.016392665,1.950317767,2.109063919
0.02749464,2.063246463,2.096200833
0.042889464,2.013169206,2.076303053
0.071583694,1.731619457,2.056294383
0.117837075,1.176016602,2.061180987
0.173162575,0.401385078,2.10523333
0.220372082,-0.422315425,2.17195631
0.244744264,-1.039852311,2.231054919
0.242073865,-1.208919871,2.262672963
0.218872264,-0.854877067,2.257103504
0.188259664,-0.145962355,2.210077053
0.163655812,0.627064806,2.134528174
0.153594079,1.254740269,2.062888332
0.159579457,1.684338769,2.018613683
0.177701105,1.941948819,1.995764231
0.202656642,2.032033673,1.978750484
0.229250451,1.904499571,1.968109803
0.253100441,1.48958134,1.974357811
0.271598091,0.769173514,2.000876464
0.28389675,-0.162144811,2.047085346
0.288671496,-1.087012674,2.112040252
0.28227637,-1.716324662,2.179868582
0.26147995,-1.808423158,2.217131279
0.22774426,-1.319601073,2.20268897
0.18817212,-0.45952383,2.150622719
0.151780715,0.443633003,2.090514553
0.124259864,1.157042878,2.03851414
0.105494405,1.631998745,1.998151084
0.091526387,1.934235611,1.974086448
0.079308268,2.13432326,1.969201197
0.069504599,2.250300857,1.9762635
0.06493559,2.240539746,1.986108001
0.066202798,2.025238818,1.998813406
0.07001471,1.534132879,2.019402629
0.074372776,0.763473068,2.052277571
0.083446447,-0.19761634,2.105690975
0.101343019,-1.172194651,2.187200872
0.121190444,-1.910757042,2.283294334
0.124659633,-2.149964041,2.353836533
0.096223747,-1.758511276,2.362288679
0.040716726,-0.875243955,2.307785045
-0.016510137,0.151259448,2.220375314
-0.050002319,1.005675172,2.13475066
-0.054415887,1.578347295,2.073684879
-0.043660755,1.920396359,2.043350188
-0.033302154,2.086061231,2.031819259
-0.025996306,2.048759998,2.021361554
-0.012158218,1.740461407,2.01411348
0.017237974,1.137364945,2.035292188
0.061320379,0.305170729,2.100942979
0.110150083,-0.59665686,2.193325226
0.150219528,-1.318646275,2.278950883
0.169121773,-1.590545389,2.336177248
0.15970136,-1.294622774,2.35437996
0.124722227,-0.584383788,2.327061186
0.0773554,0.231889394,2.264407897
0.03554962,0.927039734,2.199217635
0.012195731,1.441100135,2.160220012
0.008595234,1.797209968,2.147025286
0.016643428,2.02519317,2.142213251
0.026847187,2.148551149,2.135863617
