Image,Registration Status,X,Y,Z
0,success,0.0,-0.16591656211176403,2.158998093015122
1,success,-0.07443763056106173,-0.16591656211176403,2.3724434306653017
2,success,-0.07443763056106173,-0.006967705210630504,2.1158578691772423
3,success,-0.15658725210109803,-0.006967705210630504,2.0555898693406087
4,success,-0.15658725210109803,1.1656243089735303,2.0876974681678697
5,success,-0.2008338533484563,1.1656243089735303,1.7000768888213023
6,success,-0.2008338533484563,2.034032907134194,2.025317976157582
7,success,-0.215559023010878,2.034032907134194,1.5405315047807786
8,success,-0.215559023010878,2.110326045554916,2.001518051682419
9,success,-0.17964684232744127,2.110326045554916,1.6443761783346138
10,success,-0.17964684232744127,1.0615380697285304,2.024007337003233
11,success,-0.09670550403241435,1.0615380697285304,2.071802165692465
12,success,-0.09670550403241435,-0.5162631302526592,2.0407570227840917
13,success,-0.09101211630156114,-0.5162631302526592,2.530099072799211
14,success,-0.09101211630156114,-1.2407217660988321,2.1040559095999383
15,success,-0.09187428597997543,-1.2407217660988321,2.436635278085261
16,success,-0.09187428597997543,-0.0029082500599361127,2.0772748506720893
17,success,-0.07547258504797627,-0.0029082500599361127,2.006732181013767
18,success,-0.07547258504797627,1.247749461471653,2.0690314083945256
19,success,-0.10177140653352879,1.247749461471653,1.698263197791708
20,success,-0.10177140653352879,2.003948911569643,2.030882060623155
21,success,-0.12443499398553728,2.003948911569643,1.5695147788481976
22,success,-0.12443499398553728,2.1877020069952464,2.0435333251485543
23,success,-0.1126175152730872,2.1877020069952464,1.6243209472287674
24,success,-0.1126175152730872,1.5886714504527952,2.0840753636299016
25,success,-0.035206640758808784,1.5886714504527952,1.966883085384574
26,success,-0.035206640758808784,0.25974301075316364,2.14142369412309
27,success,-0.011317826638518554,0.25974301075316364,2.4802943984113726
28,success,-0.011317826638518554,-0.9606298215450909,2.251398494094619
29,success,-0.04910731800768995,-0.9606298215450909,2.6439068381268416
30,success,-0.04910731800768995,-0.24279686028572187,2.247721562901921
31,success,-0.07100926069393748,-0.24279686028572187,2.230985617686067
32,success,-0.07100926069393748,1.1193180682320971,2.2484198318732105
33,success,-0.10296253273428468,1.1193180682320971,1.8959470287985014
34,success,-0.10296253273428468,1.9216753969464744,2.2368851428452774
35,success,-0.11866187198562111,1.9216753969464744,1.7956365047649256
36,success,-0.11866187198562111,1.9995657153599735,2.256080018674733
37,success,-0.03663388494174472,1.9995657153599735,1.9422156749170054
38,success,-0.03663388494174472,1.0839696751692038,2.3553976990614838
39,success,0.04381344907961502,1.0839696751692038,2.4383824620005856
40,success,0.04381344907961502,-0.4308189145081531,2.4426667242663593
41,success,0.02644208129396213,-0.4308189145081531,2.9574650915067355
42,success,0.02644208129396213,-1.3048636583817907,2.50312171495945
43,success,-0.00924216770053566,-1.3048636583817907,2.87538640611965
44,success,-0.00924216770053566,-0.14494319313914056,2.4180185028721826
45,success,-0.0037073605599170986,-0.14494319313914056,2.364362743719548
46,success,-0.0037073605599170986,1.1612083373220754,2.391935555350224
47,success,0.006039175119651553,1.1612083373220754,2.0423737798602097
48,success,0.006039175119651553,1.9166312367450886,2.390208336299857
49,success,0.003442265628239169,1.9166312367450886,1.973211438906445
50,success,0.003442265628239169,1.8719201194217474,2.44319605471338
51,success,0.07607612562434121,1.8719201194217474,2.199139434485201
52,success,0.07607612562434121,0.7024494253211182,2.5007583083837903
53,success,0.1537897883271678,0.7024494253211182,2.7296646491969208
54,success,0.1537897883271678,-1.178911092638169,2.5353407829457355
55,success,0.12064938216180349,-1.178911092638169,3.212491203610555
56,success,0.12064938216180349,-1.8686908640954656,2.504112082393293
57,success,0.07104610810059539,-1.8686908640954656,3.0291956400998457
58,success,0.07104610810059539,-0.46835314447414556,2.406199867067929
59,success,0.05675036463093849,-0.46835314447414556,2.4028238690546675
60,success,0.05675036463093849,1.065190950349032,2.359748099423212
61,success,0.033266781785551064,1.065190950349032,2.00618452627862
62,success,0.033266781785551064,1.906228564847424,2.302109354159701
63,success,0.0018755239566682208,1.906228564847424,1.8202488890538018
64,success,0.0018755239566682208,2.2561544446095705,2.278957552308481
65,success,-0.029076352354448755,2.2561544446095705,1.7717967676052693
66,success,-0.029076352354448755,2.016514528262493,2.2714445718093077
67,success,0.02318138854884534,2.016514528262493,2.0022134268982494
68,success,0.02318138854884534,0.6977902937980835,2.3020085314151175
69,success,0.09358183740470959,0.6977902937980835,2.5257747712154925
70,success,0.09358183740470959,-1.2677214063456061,2.3498143490492405
71,success,0.027490878278726684,-1.2677214063456061,3.114157253571072
72,success,0.027490878278726684,-2.16120358939342,2.365734311090339
73,success,-0.05319359421945755,-2.16120358939342,3.0420263458048864
74,success,-0.05319359421945755,-0.9543381567674408,2.2977118451362277
75,success,-0.04967759028509295,-0.9543381567674408,2.3116239075855596
76,success,-0.04967759028509295,0.9172525620095138,2.191510407336756
77,success,-0.036423608284703125,0.9172525620095138,1.871264069417455
78,success,-0.036423608284703125,1.8883761295041723,2.1730315711310295
79,success,-0.05357749242587707,1.8883761295041723,1.7318793714136773
80,success,-0.05357749242587707,2.043621386820867,2.1804472438297
81,success,0.005276011816650605,2.043621386820867,1.8598421801244887
82,success,0.005276011816650605,1.0462884645606438,2.2520299968986004
83,success,0.05816630198697272,1.0462884645606438,2.3462700397192866
84,success,0.05816630198697272,-0.6347147899412963,2.340251916291197
85,success,-0.0008103578748376861,-0.6347147899412963,2.952922979652371
86,success,-0.0008103578748376861,-1.673587549083862,2.433061125822892
87,success,-0.07135181084845157,-1.673587549083862,2.95653577176487
88,success,-0.07135181084845157,-0.6219714888367791,2.3710832149297065
89,success,-0.0956177208504842,-0.6219714888367791,2.3870342862398406
90,success,-0.0956177208504842,0.8428756638815496,2.2806798197458704
91,success,-0.10762534768755444,0.8428756638815496,1.974588770046755
92,success,-0.10762534768755444,1.7397678042459073,2.240203259393749
93,success,-0.15956114384673992,1.7397678042459073,1.7977901016657591
94,success,-0.15956114384673992,2.1460567412199403,2.2457910110292723
