X,Y,Z
-2.764708639,7.235291361,3.350117592
-2.481541641,7.518458359,3.289142545
-2.587721577,7.412278423,3.090782427
-2.994269246,7.005730754,2.80122976
-3.636663761,6.363336239,2.493152493
-4.489506105,5.510493895,2.210951678
-5.525410583,4.474589417,1.944399897
-6.657337761,3.342662239,1.639970644
-7.733063866,2.266936134,1.240045451
-8.602036061,1.397963939,0.75738374
-9.185873988,0.814126012,0.25569214
-9.504883003,0.495116997,-0.202418871
-9.640814207,0.359185793,-0.551394726
-9.680363204,0.319636796,-0.757737765
-9.681502147,0.318497853,-0.818774138
-9.659192985,0.340807015,-0.726479388
-9.603627854,0.396372146,-0.473040937
-9.483511486,0.516488514,-0.080377073
-9.235635942,0.764364058,0.402987552
-8.78165796,1.21834204,0.933308468
-8.066808327,1.933191673,1.457717337
-7.116694841,2.883305159,1.935200768
-6.061628963,3.938371037,2.344573509
-5.121061009,4.878938991,2.658700376
-4.5310693,5.4689307,2.851788126
-4.450793621,5.549206379,2.910310458
-4.907789767,5.092210233,2.837396356
-5.790495274,4.209504726,2.640748047
-6.889608216,3.110391784,2.327207516
-7.966199828,2.033800172,1.90619114
-8.837540236,1.162459764,1.41026758
-9.426610769,0.573389231,0.88901321
-9.757330099,0.242669901,0.381828575
-9.91453249,0.08546751,-0.069332141
-9.984494138,0.015505862,-0.444122012
-10.02386621,-0.023866209,-0.748435945
-10.04988292,-0.049882923,-0.983962195
-10.05998687,-0.059986865,-1.152214989
-10.05592774,-0.055927741,-1.257783445
-10.0423989,-0.042398897,-1.304155935
-10.02487671,-0.024876712,-1.28854456
-10.00566893,-0.005668932,-1.195755248
-9.98088059,0.01911941,-0.997225099
-9.941742865,0.058257135,-0.661507766
-9.880005953,0.119994047,-0.171586931
-9.795543745,0.204456255,0.449563426
-9.700355534,0.299644466,1.126854227
-9.616621392,0.383378608,1.746814537
-9.567802009,0.432197991,2.188547798
-9.567892585,0.432107415,2.367109022
-9.61517071,0.38482929,2.264657403
-9.692900033,0.307099967,1.928121403
-9.77623152,0.22376848,1.444548319
-9.841692204,0.158307796,0.910614264
-9.877178679,0.122821321,0.399577304
-9.885737172,0.114262828,-0.051089481
-9.881489936,0.118510064,-0.4294614
-9.880376867,0.119623133,-0.740717334
-9.890750472,0.109249528,-0.995649416
-9.911230223,0.088769777,-1.206016907
-9.934495261,0.065504739,-1.386684145
-9.954258008,0.045741992,-1.550073043
-9.969450124,0.030549876,-1.703110945
-9.982737419,0.017262581,-1.847680403
-9.99688353,0.00311647,-1.980741356
-10.01154877,-0.011548769,-2.097333363
-10.02285137,-0.022851374,-2.190521549
-10.02529413,-0.025294127,-2.247225863
-10.01499444,-0.014994442,-2.243579793
-9.992493641,0.007506359,-2.145938418
-9.963641232,0.036358768,-1.921827362
