X,Y,Z
-4.730789347027365,-3.1324960888049134,-1.1707000317092826
-4.06601556505473,-3.785729656765823,-1.4599664182887282
-4.8518129315087055,-3.2071593695316465,-1.5494078634191852
-4.224373124017412,-3.866292637056514,-1.566532321917001
-4.888660055710346,-3.2305522461130285,-1.6578185466445188
-4.245767016420694,-3.9915813221939316,-1.7663054274196264
-4.979039880343645,-3.381974348387863,-1.8390264056032304
-4.38096535868729,-4.098501700132606,-1.928768251454383
-5.0405131419658655,-3.534572734265212,-1.9889363810355465
-4.48703570093173,-4.100222071954777,-2.0484953185078525
-5.077337056759435,-3.5857508609095543,-2.0958981896286577
-4.621913522518871,-3.9673170252599723,-2.1916355080884897
-5.0249725471416555,-3.616130355519944,-2.1743807226089973
-4.679447038283311,-3.4923091501356147,-2.377450343518929
-5.132979044334796,-3.29440250027123,-1.7213145301435546
-5.173252156669591,-2.7769658652509572,-0.5638378102037506
-4.791781944996561,-2.6020234295019145,0.7404984033286176
-4.916508184993123,-2.0771762257996196,1.3633096985044169
-4.270108169367409,-1.7986237315992386,2.3033056122099804
-4.363940697734817,-2.087953822443878,2.4865738961555803
-2.8135128316332096,-2.0401208378877564,2.593059649798171
-1.643098172266419,-2.173564032340845,2.492692415798859
-2.75766504931158,-2.05788277768169,2.2315742517103896
-1.3123049036231595,-2.5980444886886254,1.0791024675258931
-4.036375575749206,-2.4736085373772503,0.4348049864013737
-3.478744060498412,-3.49909072966413,0.0029979682624141
-4.16650609473563,-3.71025103132826,-0.1945402180419936
-3.4163841624712603,-3.7712324061660523,-0.6941737837994786
-5.372101226320927,-3.871969182332105,-1.1600439864491427
-5.666821277641855,-3.969905569743318,-1.109519394396863
-5.221093167921903,-4.017608840486637,-1.3088861774464826
-5.299787073843806,-3.848042147681795,-1.6522872118653755
-5.257735019875025,-3.62180869736359,-1.3235407111139983
-5.391001851750049,-3.9372086196380454,-1.7686083736032234
-4.783844379292811,-3.8134742582760905,-1.2210076684092084
-4.575497635585622,-3.5844213779391825,-0.9228359991611692
-4.23793704350458,-3.420642629878365,-0.4248320281061555
-3.84019120700916,-2.9674786648649847,0.0977709247509296
-3.345860368545642,-2.753946915729969,0.8775299575107033
-2.985483808091284,-2.1443617704085662,1.1128484410563309
-1.7679749211870317,-1.7924106448171326,1.0664965998316271
-1.6179911833740634,-1.703688521824815,1.6852547048479354
-0.34372877472889535,-1.7830867506496302,0.835988622973724
-0.7482417324577907,-1.4442448289163188,1.4059057458436366
-0.4636682704948902,-1.7377967238326375,1.335914463885348
-1.5397068439897803,-1.9779973302275855,1.2679338280718446
-2.1269460313350845,-2.345734286455171,1.4197321996727246
-3.373452296670169,-3.173658145545901,1.2511803373957526
-2.9569530900542738,-3.562212762091802,0.6025479285344224
-2.684230982108548,-3.7500351741956495,-0.0433340247261945
-3.825361882447594,-3.802896036391299,-0.7336440878216469
-2.958822593895189,-4.090634217704091,-1.2868333540549637
-5.1537573977312015,-4.111887220408183,-1.4327688665591949
-5.339558762462403,-3.9718717609336123,-1.0284481614430183
-5.1172559452476385,-4.024361006867225,-0.8132331697298899
-5.6166680864952765,-3.1401880787793734,0.1267234946173739
-4.111158595005776,-2.900037214558747,0.779957735355624
-4.625476298011552,-2.0014580423252513,1.2447817626908182
-1.8726139489992955,-1.453727871650503,1.81806672406824
-2.1698196369985907,-1.538884475803633,2.615203667763997
0.3245872320466685,-1.636149480607266,2.5734768830805024
-0.1097587169066629,-1.0985361085510958,2.4512645503846624
0.6496906222613897,-1.6626322211021918,2.216378492867559
-0.6221161094772205,-1.2834737023248546,2.3178547248878543
0.05719834782380151,-2.238715976649709,2.42443567114182
-1.381744843352397,-1.5388978159425573,2.4942956840654804
-1.4533885381959313,-2.3150651458851144,2.715929151070983
-2.8217848683918625,-1.900237014796392,2.014468664841615
-2.1968998550093386,-2.138406996592784,1.5762000738474755
-2.0924418510186773,-2.8998591600709718,0.9542675205853614
-4.039960543299571,-3.156551309141944,0.3294484807458987
-3.880062877599142,-3.6267867445579105,-0.1031802070227496
-5.076578319409099,-3.827679274115821,-0.8454115438251463
-5.0716584108181975,-4.034762118369443,-1.2507858247877792
-5.386695403949885,-4.099892914738886,-1.4347282874620046
-5.482665009899768,-3.9486638564565357,-1.5747852206268844
-5.331850700871289,-3.722566437913071,-1.3466470383929967
-5.3453723197425775,-3.9103047228467824,-1.2588738608059378
-5.0263708244331005,-3.779974618693565,-0.8427877246740569
-4.925758040866201,-3.297743122998151,-0.3251338139526671
-4.481537054159974,-3.0652439819963018,-0.1751448604817496
-4.652272618319947,-2.675142998203942,0.3423324120942635
-3.32976478118632,-2.634063508407884,0.9250538036314668
-4.07507775437264,-1.4718337632646419,1.5378603633345802
-1.2671517773665928,-1.2106820215292835,1.956739856186746
-2.0150483877331857,-1.0981267715425098,2.0642990646843966
0.3429888977779741,-1.2474688440850197,1.8946316504146936
0.0199420155559482,-1.311200794597706,1.6318431313126336
0.24872826187807237,-1.831265036195412,1.516965179809091
-0.0286512982438552,-1.624457937598815,0.9376320032760104
-1.309032541782042,-1.9205249551976304,0.9489835603473414
-1.871117265564084,-2.740538988577509,0.076314738134936
-2.285270127379225,-3.048546236155018,-0.2661960105532647
-1.8768548957584503,-3.697468457081262,-0.6188297625546971
-4.423750244532124,-3.901918225162524,-1.0865471658634542
-4.466266668064248,-4.109519427857484,-1.2780475346931506
-5.046186644674086,-4.118333937714969,-1.5797639766032003
-5.0037072363481725,-4.1218930300451255,-1.870408224617357
-5.2364231973108115,-3.88966146409025,-2.1540266298328103
-5.257276407621623,-4.103945451428696,-2.169635564077221
-5.2319029114135915,-3.7747204358573914,-2.2218411346204565
-5.243484180827184,-4.210916295497203,-2.327215336032324
-5.082159557325418,-3.952800497994405,-2.3896289381062417
-4.979102839650835,-4.27716547827291,-2.485583235430876
-4.809543798903402,-4.10180776454582,-2.5025778446233757
-4.561126761806802,-4.226749000490734,-2.508397234060849
-4.572725679365314,-4.151938636981469,-2.5093004465660567
-4.4583593337306295,-3.8716733402043575,-1.4947700039614096
-4.185417354174648,-3.822505258408715,-0.3161335662309751
-4.441908632349296,-3.1397771216236388,0.2181365751860594
-3.07127400154052,-2.8551650602472773,0.9771223569302068
-3.04807012908104,-2.8331556859650235,2.0297252845734546
-2.3183888361625273,-2.616168697930047,2.2111523234302184
-1.8773651023250544,-2.9948501690021674,2.4806803513619125
-2.451813440102315,-2.994616282004335,2.8325573638563446
-1.7876810522046305,-3.132099351327253,2.788359335832874
-3.1694075924244647,-3.139068384654505,2.70056737266556
-2.714307622848929,-3.391308810350477,2.13720649986199
-3.962398662911979,-3.505964014700954,1.5594888254073072
-4.003220008823958,-3.549287014264147,1.486216646926749
-4.1422295790596415,-3.7035940745282936,0.9588452528191956
-4.200481628119283,-3.5139779202181245,0.5205096772851159
-4.28690179148526,-3.450495917436249,-0.0148123929781508
-4.284203728970518,-3.8248321242863614,-0.2945873414550373
-4.4218663913668035,-3.805912199572723,-0.6314489920482411
-4.305698245733608,-3.9629405909462463,-1.0131111414289773
-4.519400005794905,-3.7906108108924927,-1.3279215897004033
-4.270683611589809,-4.250554110969577,-1.4857721767985457
-4.955798762127783,-4.1604561069391535,-1.570567872787696
-5.031883294255565,-4.3114966019163905,-2.386727973019
-4.927551685442972,-4.17272877283278,-2.463561588237238
-5.019922977885944,-4.289677852415421,-2.521542858218105
-4.673512714526192,-4.172891513830841,-2.533316172323738
-4.741316461052382,-4.160182194951314,-1.8749396366273772
-3.966665270874744,-4.177084879902627,-1.1103344037461529
-3.760636192749487,-3.516838463802314,-0.350434420969941
-3.4544107578029792,-3.298466863604628,0.1492877763858658
-3.4435142706059585,-2.9371341093758945,0.7277324542498462
-2.0755415153769805,-2.629363247751789,1.0224275660808149
-2.084376745753961,-2.1050477275503368,1.49340742448346
-0.5176403417816098,-1.6808941521006735,1.946680143079083
-1.1431045195632197,-1.5972398412840718,1.9512857466394895
0.8986489371814828,-1.4084489735681434,1.9996370474849583
-0.2344809996370346,-1.2995912415000503,2.265916545425839
1.2218207556549245,-1.1816760560001007,2.366892034365585
-0.3422776266901509,-1.5929998779965517,2.637591789552219
0.8811527231385521,-1.6555125959931036,2.318396573339494
-0.8133348417228962,-1.8653941946304702,1.979962142199308
0.3111186682283257,-2.11020728026094,1.0267538673667973
-1.0352739635433486,-2.4128082824053485,0.8987541623275178
-0.34981021765165243,-2.864355841810697,0.3559558489008082
-0.7037590893033049,-3.074217286918043,-0.0795001358002521
-1.2778101881149038,-3.4590031828360868,-0.159669762537969
-0.5888924452298075,-3.7691659951219583,-0.644484444130982
-3.4629773622190863,-3.980062735243917,-0.7351726579244261
-3.431486109438173,-4.104108830793925,-1.0052049664832692
-4.464063410763774,-4.118119687587851,-1.2404532976223543
-4.721153655527548,-4.157624915320984,-1.414287573730297
-4.521329259463814,-4.015091412641968,-1.364924970798542
-4.7149166449276265,-4.191420099925596,-1.5389647962842714
-4.335785804785253,-4.083677514851192,-1.1368790188892175
