Image,Registration Status,X,Y,Z
95,success,-4.63568288,-3.748200126,-3.437931138
96,success,-4.63568288,-3.181010414,2.603907273
97,success,-3.706236929,-3.181010414,-2.325407771
98,success,-3.706236929,-2.496312896,3.615538989
99,success,-1.917958659,-2.496312896,-1.847347035
100,success,-1.917958659,-1.624290293,4.114969295
101,success,0.060784183,-1.624290293,-2.110977842
102,success,0.060784183,-1.150692934,4.357888514
103,success,0.612370303,-1.150692934,-1.96470368
104,success,0.612370303,-1.610260374,4.624163372
105,success,-0.880439766,-1.610260374,-1.587855304
106,success,-0.880439766,-2.785103529,4.001588389
107,success,-3.229675198,-2.785103529,-2.29954982
108,success,-3.229675198,-3.697174312,2.612440276
109,success,-4.691901171,-3.697174312,-3.443924348
110,success,-4.691901171,-4.069381215,1.640876533
111,success,-4.967956033,-4.069381215,-3.94163664
112,success,-4.967956033,-3.919382515,1.679645607
113,success,-4.617843804,-3.919382515,-3.396227951
114,success,-4.617843804,-3.380338943,2.614871892
115,success,-3.596840892,-3.380338943,-2.214118403
116,success,-3.596840892,-2.549188213,4.129154243
117,success,-1.575408261,-2.549188213,-0.932329338
118,success,-1.575408261,-1.441619471,5.637591444
119,success,0.758933181,-1.441619471,-0.212631057
120,success,0.758933181,-0.534439996,6.669528468
121,success,1.921497354,-0.534439996,0.050918054
122,success,1.921497354,-0.328231428,6.823189762
123,success,1.496141539,-0.328231428,-0.06321892
124,success,1.496141539,-0.762730486,6.213546912
125,success,-0.084992208,-0.762730486,-0.50945697
126,success,-0.084992208,-1.662067033,5.072944903
127,success,-2.301357859,-1.662067033,-1.227000882
128,success,-2.301357859,-2.643167011,3.749967997
129,success,-4.199858209,-2.643167011,-2.352343235
130,success,-4.199858209,-3.425894215,2.528351531
131,success,-5.081498228,-3.425894215,-3.405014021
132,success,-5.081498228,-3.969631322,1.594059267
133,success,-5.290725798,-3.969631322,-4.116424181
134,success,-5.290725798,-4.174761275,1.127359786
135,success,-5.318329082,-4.174761275,-4.360733602
136,success,-5.318329082,-4.040634827,1.14064074
137,success,-5.126983608,-4.040634827,-4.036554917
138,success,-5.126983608,-3.530242264,1.789423064
139,success,-4.31080149,-3.530242264,-3.132828349
140,success,-4.31080149,-2.716222488,2.879091143
141,success,-2.584451808,-2.716222488,-2.095699458
142,success,-2.584451808,-1.732985505,4.230386532
143,success,-0.519255167,-1.732985505,-1.281552496
144,success,-0.519255167,-0.948784699,5.173943467
145,success,0.66603578,-0.948784699,-1.079712782
146,success,0.66603578,-0.791136553,5.198732601
147,success,0.526107822,-0.791136553,-1.435424461
148,success,0.526107822,-1.32839092,4.525109652
149,success,-0.746947818,-1.32839092,-2.140598205
150,success,-0.746947818,-2.432531741,3.33751853
151,success,-2.693685359,-2.432531741,-2.883788341
152,success,-2.693685359,-3.493018689,2.281871937
153,success,-4.381233821,-3.493018689,-3.670614558
154,success,-4.381233821,-4.100704918,1.432915257
155,success,-5.088666053,-4.100704918,-4.391131125
156,success,-5.088666053,-4.354124596,0.72492986
157,success,-5.215569987,-4.354124596,-4.959505071
158,success,-5.215569987,-4.433170467,0.272019983
159,success,-5.220321642,-4.433170467,-5.282776136
160,success,-5.220321642,-4.469032093,0.084423171
161,success,-5.185216275,-4.469032093,-5.361818378
162,success,-5.185216275,-4.452523192,0.121065178
163,success,-5.057960836,-4.452523192,-5.207436853
164,success,-5.057960836,-4.301559364,0.475310974
165,success,-4.687092025,-4.301559364,-4.587527352
166,success,-4.687092025,-3.920841422,1.451204396
167,success,-3.928926076,-3.920841422,-3.410016383
168,success,-3.928926076,-3.424389183,2.848267176
169,success,-3.094477874,-3.424389183,-1.943448331
170,success,-3.094477874,-3.050142674,4.432090139
171,success,-2.75941257,-3.050142674,-0.654426766
172,success,-2.75941257,-2.995084056,5.323715437
173,success,-3.115945828,-2.995084056,-0.148047338
174,success,-3.115945828,-3.125130318,5.412172612
175,success,-3.624507562,-3.125130318,-0.274955732
176,success,-3.624507562,-3.276653606,5.041495638
177,success,-3.921577317,-3.276653606,-0.737009497
178,success,-3.921577317,-3.394979954,4.446585283
179,success,-4.08397753,-3.394979954,-1.436816464
180,success,-4.08397753,-3.577459923,3.579242737
181,success,-4.289599854,-3.577459923,-2.364551465
182,success,-4.289599854,-3.843752049,2.689179117
183,success,-4.538034537,-3.843752049,-3.20524041
184,success,-4.538034537,-4.135270371,1.886865489
185,success,-4.7681164,-4.135270371,-3.99567154
186,success,-4.7681164,-4.340652115,1.155648908
187,success,-4.87971423,-4.340652115,-4.664448758
188,success,-4.87971423,-4.450264431,0.554821566
189,success,-4.835180393,-4.450264431,-5.062142262
190,success,-4.835180393,-4.406464191,0.412368515
191,success,-4.605708968,-4.406464191,-4.924687652
192,success,-4.605708968,-4.14327951,0.923990206
193,success,-4.172694349,-4.14327951,-4.12351323
194,success,-4.172694349,-3.735210064,1.968015199
195,success,-3.465307245,-3.735210064,-3.029771805
196,success,-3.465307245,-3.244904971,3.06425807
197,success,-2.066706285,-3.244904971,-2.194392812
198,success,-2.066706285,-2.529201303,4.191778535
199,success,0.107823836,-2.529201303,-1.656741863
200,success,0.107823836,-1.786030709,5.195412545
201,success,2.031778874,-1.786030709,-1.154348207
202,success,2.031778874,-1.417506427,5.990108958
203,success,2.785919138,-1.417506427,-0.815446715
204,success,2.785919138,-1.53048716,6.108061191
205,success,2.575640288,-1.53048716,-1.119730165
206,success,2.575640288,-1.620581109,5.353328755
207,success,1.6575113,-1.620581109,-1.957216389
208,success,1.6575113,-1.961260723,4.342461606
209,success,0.004138654,-1.961260723,-2.578159764
210,success,0.004138654,-2.689431391,3.367249975
211,success,-1.966727931,-2.689431391,-2.887335356
212,success,-1.966727931,-3.558269255,2.622987669
213,success,-3.494468615,-3.558269255,-3.339158794
214,success,-3.494468615,-4.090097974,1.918594413
215,success,-4.206973166,-4.090097974,-3.956125564
216,success,-4.206973166,-4.300158418,1.354606849
217,success,-4.327741874,-4.300158418,-4.308903727
218,success,-4.327741874,-4.299162685,1.278563025
219,success,-4.073222634,-4.299162685,-4.086445824
220,success,-4.073222634,-4.162281642,1.835330553
221,success,-3.557933174,-4.162281642,-3.320128135
222,success,-3.557933174,-3.808945377,2.746008273
223,success,-2.593678026,-3.808945377,-2.570749604
224,success,-2.593678026,-3.134480759,3.561932896
225,success,-0.848434135,-3.134480759,-2.23999294
226,success,-0.848434135,-2.160751682,4.283169752
227,success,1.177014153,-2.160751682,-2.187663606
228,success,1.177014153,-1.347969205,4.674963982
229,success,2.186852483,-1.347969205,-2.131496762
230,success,2.186852483,-1.0352566,4.663850829
231,success,1.835869742,-1.0352566,-2.418773953
232,success,1.835869742,-1.439262623,4.023801368
233,success,0.481943385,-1.439262623,-2.982992786
234,success,0.481943385,-2.441825711,3.039449173
235,success,-1.508805772,-2.441825711,-3.350750809
236,success,-1.508805772,-3.384701136,2.23749687
237,success,-3.287429442,-3.384701136,-3.641274134
238,success,-3.287429442,-3.758188911,1.684749725
239,success,-4.157561922,-3.758188911,-4.122928496
240,success,-4.157561922,-4.016303695,1.14097608
241,success,-4.430080259,-4.016303695,-4.614085307
242,success,-4.430080259,-4.254809607,0.704591096
243,success,-4.49021869,-4.254809607,-4.920838567
244,success,-4.49021869,-4.326096077,0.544213302
245,success,-4.401621625,-4.326096077,-4.911884068
246,success,-4.401621625,-4.159213947,0.819237861
247,success,-4.089300964,-4.159213947,-4.286376493
248,success,-4.089300964,-3.731805845,1.925759081
249,success,-3.35147504,-3.731805845,-2.789568894
250,success,-3.35147504,-2.923646256,3.762921633
251,success,-1.500888045,-2.923646256,-1.252633634
252,success,-1.500888045,-1.582709569,5.013667132
253,success,1.460802589,-1.582709569,-1.880185869
254,success,1.460802589,-0.111832321,4.049858797
255,success,4.119132689,-0.111832321,-4.336162955
256,success,4.119132689,0.260464939,1.739294719
257,success,5.06830449,0.260464939,-6.309893659
258,success,5.06830449,0.123452917,0.69434421
259,success,4.690304775,0.123452917,-6.52364518
260,success,4.690304775,-0.273910296,1.078247775
261,success,3.983556999,-0.273910296,-5.886828547
262,success,3.983556999,-0.676932887,1.595460253
263,success,3.563099581,-0.676932887,-5.38184254
264,success,3.563099581,-0.732546447,1.947895401
265,success,3.586075337,-0.732546447,-4.99071071
266,success,3.586075337,-0.311470818,2.270438844
267,success,3.666954895,-0.311470818,-4.682643413
268,success,3.666954895,0.444548648,2.332092839
269,success,3.349282679,0.444548648,-4.787929969
270,success,3.349282679,0.742989283,1.919139243
271,success,2.626949176,0.742989283,-5.230094127
272,success,2.626949176,-0.088698999,1.47947606
273,success,1.632948827,-0.088698999,-5.250287498
274,success,1.632948827,-1.553371234,1.68395871
275,success,0.21104845,-1.553371234,-4.377366186
276,success,0.21104845,-2.742856347,2.291078681
277,success,-1.65592209,-2.742856347,-3.506913175
278,success,-1.65592209,-3.397137257,2.364673391
279,success,-3.228918225,-3.397137257,-3.336285418
280,success,-3.228918225,-3.460501032,2.190936858
281,success,-3.718384966,-3.460501032,-3.306270412
282,success,-3.718384966,-3.21719761,2.435008497
283,success,-3.397356886,-3.21719761,-2.774000248
284,success,-3.397356886,-2.781982083,3.229549273
285,success,-2.720395215,-2.781982083,-1.826316681
286,success,-2.720395215,-2.248074479,4.325621157
287,success,-1.476378825,-2.248074479,-1.01809429
288,success,-1.476378825,-1.512741638,5.267897041
289,success,0.493560667,-1.512741638,-0.695136228
290,success,0.493560667,-0.782640352,5.908783602
291,success,2.186835589,-0.782640352,-0.796729921
292,success,2.186835589,-0.480769249,5.779277771
293,success,2.600708282,-0.480769249,-1.480136894
294,success,2.600708282,-0.842279695,4.842614079
295,success,1.799550933,-0.842279695,-2.544518561
296,success,1.799550933,-1.547078424,3.741854535
297,success,0.050695535,-1.547078424,-3.093618989
298,success,0.050695535,-2.389466722,2.895566706
