Image,Registration Status,X,Y,Z
59,success,0.0,0.0,0.0
60,success,0.0,0.03274573775832661,-0.06811422460474112
61,success,0.008894917651143815,0.03274573775832661,-0.11222014170456997
62,success,0.008894917651143815,0.02874000672581417,-0.25819457180787087
63,success,-0.0005253584235293352,0.02874000672581417,-0.3092482395408289
64,success,-0.0005253584235293352,-0.011544072905513606,-0.5357555707439259
65,success,-0.008843458346553918,-0.011544072905513606,-0.5617732983803997
66,success,-0.008843458346553918,-0.0897515910237337,-0.8222932527649719
67,success,-0.015534174124592988,-0.0897515910237337,-0.8082269325474912
68,success,-0.015534174124592988,-0.1609353611926409,-1.0507439794712272
69,success,-0.0033871871753212166,-0.1609353611926409,-0.9621747158063411
70,success,-0.0033871871753212166,-0.2092240417024153,-1.1491670049200304
71,success,0.039909273130332164,-0.2092240417024153,-0.9836253984853087
72,success,0.039909273130332164,-0.21015669475815602,-1.1006237948750317
73,success,0.07800919720464097,-0.21015669475815602,-0.8753460805859073
74,success,0.07800919720464097,-0.16498745355246716,-0.9461590412682611
75,success,0.08272994855613436,-0.16498745355246716,-0.715471567412762
76,success,0.08272994855613436,-0.08544502240876954,-0.794097388720118
77,success,0.0010663647522786701,-0.08544502240876954,-0.6604958877573663
78,success,0.0010663647522786701,-0.019306505099701003,-0.8509046230361919
79,success,-0.13857203280380626,-0.019306505099701003,-0.9020408500765011
80,success,-0.13857203280380626,-0.05037384173377888,-1.2826632600218786
81,success,-0.3492922644057977,-0.05037384173377888,-1.6133165504156302
82,success,-0.3492922644057977,-0.1264583430017008,-2.1370597450268476
83,success,-0.623415390534844,-0.1264583430017008,-2.8545289637096403
84,success,-0.623415390534844,-0.43862009226736254,-3.6114592600346636
85,success,-0.7870879195459766,-0.43862009226736254,-4.485828589990947
86,success,-0.7870879195459766,-0.7563386166347745,-5.36407409678781
87,success,-0.8823138829638548,-0.7563386166347745,-6.295717338724137
88,success,-0.8823138829638548,-1.2097243166917349,-7.2059739781700705
89,success,-0.8630113419166144,-1.2097243166917349,-7.906727009577961
90,success,-0.8630113419166144,-1.3658602715755952,-8.59304900125078
91,success,-0.7758407743956344,-1.3658602715755952,-8.982002641381687
92,success,-0.7758407743956344,-1.5373895235720716,-9.359085089314172
93,success,-0.6543063886022897,-1.5373895235720716,-9.286543294796905
94,success,-0.6543063886022897,-1.4384405085439533,-9.261503101741175
95,success,-0.5360285971883725,-1.4384405085439533,-8.802593877873662
96,success,-0.5360285971883725,-1.2006187877970007,-8.383965076289762
97,success,-0.4004878481220891,-1.2006187877970007,-7.668758650894335
98,success,-0.4004878481220891,-0.9923035424257773,-7.118970013293364
99,success,-0.26155876850553417,-0.9923035424257773,-6.204800422004276
100,success,-0.26155876850553417,-0.6124685596523917,-5.509163817764295
101,success,-0.08585086316795529,-0.6124685596523917,-4.755152167737
102,success,-0.08585086316795529,-0.458199358579746,-4.319440329605989
103,success,0.108522352706072,-0.458199358579746,-3.6492317469296394
104,success,0.108522352706072,-0.3471389483264444,-3.422925522766496
105,success,0.2319333791408672,-0.3471389483264444,-3.1282220256866
106,success,0.2319333791408672,-0.396107106740336,-3.1948391970123184
107,success,0.2937725444804541,-0.396107106740336,-3.2578419177752265
108,success,0.2937725444804541,-0.6055337941209805,-3.747960547120564
109,success,0.2675132338366221,-0.6055337941209805,-3.9831876780402427
110,success,0.2675132338366221,-0.8376550659025317,-4.719336379316069
111,success,0.13155898311208045,-0.8376550659025317,-5.062222890204703
112,success,0.13155898311208045,-0.9959138715669784,-5.773721306156442
113,success,-0.011516157214711019,-0.9959138715669784,-6.159864318915462
114,success,-0.011516157214711019,-1.2205724306930816,-6.856231395632637
115,success,-0.09422966968260878,-1.2205724306930816,-6.92412534502696
116,success,-0.09422966968260878,-1.288925129121927,-7.351965541827678
117,success,-0.16381121069805302,-1.288925129121927,-7.117572877235038
118,success,-0.16381121069805302,-1.2305535838414954,-7.203544536386918
119,success,-0.191401527405687,-1.2305535838414954,-6.684869268358807
120,success,-0.191401527405687,-1.0240456874699415,-6.4323633184910305
121,success,-0.1826194028066858,-1.0240456874699415,-5.769326224248761
122,success,-0.1826194028066858,-0.7271837683141865,-5.28790549750285
123,success,-0.09268467804057631,-0.7271837683141865,-4.608219175064204
124,success,-0.09268467804057631,-0.47669311529711833,-4.190691468563198
125,success,0.016748071615715072,-0.47669311529711833,-3.4588206604004803
126,success,0.016748071615715072,-0.1507966638410163,-2.9658989188677696
127,success,0.18679852814898185,-0.1507966638410163,-2.4862502325364657
128,success,0.18679852814898185,0.008297513028215193,-2.162359916106576
129,success,0.3916789805860515,0.008297513028215193,-1.7695610254526888
130,success,0.3916789805860515,0.09589703903622276,-1.6531062442026587
131,success,0.5253905629005406,0.09589703903622276,-1.2940536960332876
132,success,0.5253905629005406,0.17523617469893335,-1.3115301483693595
133,success,0.5900136312893316,0.17523617469893335,-1.0313716908679798
134,success,0.5900136312893316,0.22684798955733465,-1.1376249668515532
135,success,0.5781909710759899,0.22684798955733465,-0.9495580925244337
136,success,0.5781909710759899,0.241190934393937,-1.129666354303091
137,success,0.5024030997832837,0.241190934393937,-1.0232441472112033
138,success,0.5024030997832837,0.21373672633184773,-1.2785176712012598
139,success,0.37213058344289535,0.21373672633184773,-1.2450303480080949
140,success,0.37213058344289535,0.15711817100385503,-1.5450177260559343
141,success,0.20715116797068714,0.15711817100385503,-1.5775914879943247
142,success,0.20715116797068714,0.08795983157609742,-1.8709278704880536
143,success,0.032292406207698104,0.08795983157609742,-1.9500941171179536
144,success,0.032292406207698104,0.020440305929696236,-2.178916287504893
145,success,-0.09342236724127469,0.020440305929696236,-2.2702718809567823
146,success,-0.09342236724127469,-0.05774456204278124,-2.396236488295989
147,success,-0.13204315902351133,-0.05774456204278124,-2.4498534424948635
148,success,-0.13204315902351133,-0.13293977285177555,-2.4803009130920506
149,success,-0.11564303778824682,-0.13293977285177555,-2.4187904002170204
150,success,-0.11564303778824682,-0.1626865275437267,-2.3533799342267265
151,success,-0.04954722157381831,-0.1626865275437267,-2.1792384931704962
152,success,-0.04954722157381831,-0.17883356561010294,-2.0846692972912133
153,success,0.08491788380141649,-0.17883356561010294,-1.7791829763864098
154,success,0.08491788380141649,-0.14272420301538097,-1.687571641040972
155,success,0.22098181655112475,-0.14272420301538097,-1.296369223333469
156,success,0.22098181655112475,-0.04666135839059899,-1.2104578691651455
157,success,0.32186570850255425,-0.04666135839059899,-0.8046668509757611
158,success,0.32186570850255425,0.07428851764951724,-0.7043439139800878
159,success,0.37268937684724546,0.07428851764951724,-0.36561303922619853
160,success,0.37268937684724546,0.1925990409366989,-0.21162423177449555
161,success,0.38449095325725985,0.1925990409366989,-0.0020482740666754803
162,success,0.38449095325725985,0.2817479745819524,0.17037680069549416
163,success,0.41645441492677354,0.2817479745819524,0.2920623431651258
164,success,0.41645441492677354,0.31999498224263145,0.4288505006550375
165,success,0.441797033438148,0.31999498224263145,0.5100330585109994
166,success,0.441797033438148,0.3185864429025109,0.6118990956836095
167,success,0.4869005291325145,0.3185864429025109,0.6611891448879611
168,success,0.4869005291325145,0.29218918389606485,0.6967562145411033
169,success,0.534893372697343,0.29218918389606485,0.7398383829521061
170,success,0.534893372697343,0.26766229738563035,0.7330511403774568
171,success,0.5589846049846844,0.26766229738563035,0.7543661395733451
172,success,0.5589846049846844,0.26245402116037464,0.7129439471215094
173,success,0.523084492484783,0.26245402116037464,0.684114252640712
174,success,0.523084492484783,0.2725475131933874,0.6143289273215156
175,success,0.42551808546846104,0.2725475131933874,0.4767448543990208
176,success,0.42551808546846104,0.26579411677845166,0.31214127273235354
177,success,0.2532373989153436,0.26579411677845166,0.046554119889004215
178,success,0.2532373989153436,0.17792074805894886,-0.3453741670617791
179,success,0.08371585348812297,0.17792074805894886,-0.7198804708284242
180,success,0.08371585348812297,0.002694736258998821,-1.4124204894105585
181,success,-0.154017564119311,0.002694736258998821,-1.9584261187845093
182,success,-0.154017564119311,-0.23363443829597022,-2.7373456315099096
183,success,-0.32119946967385177,-0.23363443829597022,-3.60647636114544
184,success,-0.32119946967385177,-0.755676135694226,-4.626158343162002
185,success,-0.4571070689330158,-0.755676135694226,-5.45687546619728
186,success,-0.4571070689330158,-1.131556925780736,-6.464211806118039
187,success,-0.5227235368705052,-1.131556925780736,-7.1746608553174385
188,success,-0.5227235368705052,-1.3782744493052914,-7.999273775522528
189,success,-0.5622487620244154,-1.3782744493052914,-8.409951957282182
190,success,-0.5622487620244154,-1.439205490415418,-8.848849418909388
191,success,-0.5554748060234989,-1.439205490415418,-8.861142652192653
192,success,-0.5554748060234989,-1.3428149526732207,-8.859016318307514
193,success,-0.5001306147177575,-1.3428149526732207,-8.468252551429035
194,success,-0.5001306147177575,-1.1141187636539185,-8.096852663689841
195,success,-0.3957672787061278,-1.1141187636539185,-7.408461758018859
196,success,-0.3957672787061278,-0.7971177990398619,-6.881972856090698
197,success,-0.29889409071120343,-0.7971177990398619,-6.099904197449109
198,success,-0.29889409071120343,-0.3721874631604796,-5.511793308602781
199,success,-0.16297271741483843,-0.3721874631604796,-5.015428025243759
200,success,-0.16297271741483843,-0.2869295285522803,-4.814845739666106
201,success,-0.03440124022931735,-0.2869295285522803,-4.587014563024036
202,success,-0.03440124022931735,-0.42708280906822965,-4.836462546911286
203,success,0.03757700053196563,-0.42708280906822965,-5.018516026184115
204,success,0.03757700053196563,-0.7793007066789669,-5.6516214973370875
205,success,0.08110833866355821,-0.7793007066789669,-6.231978758812947
206,success,0.08110833866355821,-1.3314700119942489,-7.350392957952887
207,success,0.08239524956536225,-1.3314700119942489,-7.890976029240118
208,success,0.08239524956536225,-1.8439143505097833,-9.043642341515376
209,success,0.044805661989121746,-1.8439143505097833,-9.550206146413661
210,success,0.044805661989121746,-2.402111273415671,-10.646768550864996
211,success,-0.027141783559001036,-2.402111273415671,-10.70132129762692
212,success,-0.027141783559001036,-2.5582240755599877,-11.331676785570117
213,success,-0.11199683460536686,-2.5582240755599877,-11.027625125386743
214,success,-0.11199683460536686,-2.5217934950162952,-11.200142746978655
215,success,-0.22844102810305697,-2.5217934950162952,-10.464930339456425
216,success,-0.22844102810305697,-2.267683195307326,-10.248268068119817
217,success,-0.3526587985559218,-2.267683195307326,-9.178699517447159
218,success,-0.3526587985559218,-1.6114541094026507,-8.546975460347587
219,success,-0.4793920843226344,-1.6114541094026507,-7.528993452302144
220,success,-0.4793920843226344,-1.1563782409696697,-6.788260025708251
221,success,-0.5790952011757816,-1.1563782409696697,-5.8260378888258515
222,success,-0.5790952011757816,-0.5807112379247406,-5.023825806792636
223,success,-0.5671692062814311,-0.5807112379247406,-4.274800641223573
224,success,-0.5671692062814311,-0.1749509646013164,-3.6037483194604976
225,success,-0.48870766490884104,-0.1749509646013164,-3.0194904864888197
226,success,-0.48870766490884104,0.1262934554194889,-2.4431943975508092
227,success,-0.30243314850813185,0.1262934554194889,-2.0639019859624255
228,success,-0.30243314850813185,0.18021008982920161,-1.7577268392038825
229,success,-0.09810049543234085,0.18021008982920161,-1.3852229326716012
230,success,-0.09810049543234085,0.18951226398723509,-1.2703553748061813
231,success,0.08789355031783547,0.18951226398723509,-0.9557287300499978
232,success,0.08789355031783547,0.15724364691469803,-0.9599966281986223
233,success,0.22705434836800836,0.15724364691469803,-0.7477502136316553
234,success,0.22705434836800836,0.09731468326185132,-0.8587830247412906
235,success,0.28501797855244665,0.09731468326185132,-0.76555550730314
236,success,0.28501797855244665,0.019057695231154567,-1.0188767765101963
237,success,0.2629044939635591,0.019057695231154567,-1.040502314395783
238,success,0.2629044939635591,-0.09432885071463089,-1.437863970176116
239,success,0.1413816737360289,-0.09432885071463089,-1.5802556318523877
240,success,0.1413816737360289,-0.19569784911078586,-2.0317731463213953
241,success,-0.052530364555997085,-0.19569784911078586,-2.3090022799264918
242,success,-0.052530364555997085,-0.305151362905873,-2.742861065833194
243,success,-0.16019622547672313,-0.305151362905873,-3.0946171100994784
244,success,-0.16019622547672313,-0.5295460599229891,-3.5411413430759375
245,success,-0.21422678711614376,-0.5295460599229891,-3.7076016910184793
246,success,-0.21422678711614376,-0.6427758449848439,-4.035731182821893
247,success,-0.23647030565954025,-0.6427758449848439,-3.987842494943516
248,success,-0.23647030565954025,-0.6296287175612264,-4.103568883223273
249,success,-0.22107812878388922,-0.6296287175612264,-3.8491103357380867
250,success,-0.22107812878388922,-0.49251800837683274,-3.7478806174958637
251,success,-0.1806797602265274,-0.49251800837683274,-3.3429380444513854
252,success,-0.1806797602265274,-0.22755338823153304,-3.0040394588777435
253,success,-0.10047731972408988,-0.22755338823153304,-2.604369524212243
254,success,-0.10047731972408988,-0.057992944810626244,-2.25493867862035
255,success,0.053870060073671046,-0.057992944810626244,-1.8259280712982309
256,success,0.053870060073671046,0.03186330106817357,-1.611495881569927
257,success,0.20363676891390245,0.03186330106817357,-1.1588045869570938
258,success,0.20363676891390245,0.11093617739711564,-1.0356463605062456
259,success,0.28777945493123774,0.11093617739711564,-0.6783406632058917
260,success,0.28777945493123774,0.16565629833414366,-0.6306894646174942
261,success,0.31076192713932294,0.16565629833414366,-0.42156041499078845
262,success,0.31076192713932294,0.1806294100867569,-0.4685521432068061
263,success,0.2814464392227554,0.1806294100867569,-0.4105772338545047
264,success,0.2814464392227554,0.15772223240910752,-0.6094171597720855
265,success,0.20180831995926155,0.15772223240910752,-0.6633516155293424
266,success,0.20180831995926155,0.10686863350242791,-1.029702773128568
267,success,0.059482177106155075,0.10686863350242791,-1.1749679677649563
268,success,0.059482177106155075,0.046089511999855136,-1.6349139888158224
269,success,-0.10897566251666393,0.046089511999855136,-1.880391674065792
270,success,-0.10897566251666393,-0.012656799816246246,-2.271875272891353
271,success,-0.23621618037013822,-0.012656799816246246,-2.6254856501255817
272,success,-0.23621618037013822,-0.15359803773865052,-2.9340462342621607
273,success,-0.2881335585498585,-0.15359803773865052,-3.209441654881748
274,success,-0.2881335585498585,-0.3373728056893833,-3.43190497157156
275,success,-0.272853428736472,-0.3373728056893833,-3.4606067277240853
276,success,-0.272853428736472,-0.4522730181415996,-3.5127039616278295
277,success,-0.22380606010256146,-0.4522730181415996,-3.312716054947229
278,success,-0.22380606010256146,-0.43798318089445687,-3.153266290633995
279,success,-0.15915581832369144,-0.43798318089445687,-2.8215156780861816
280,success,-0.15915581832369144,-0.3540647724571511,-2.527199551489231
281,success,-0.0753809742846935,-0.3540647724571511,-2.13188274043469
282,success,-0.0753809742846935,-0.2999086846096379,-1.8863629161281534
283,success,0.06298578775873129,-0.2999086846096379,-1.402660409104768
284,success,0.06298578775873129,-0.22852160829347767,-1.2376996552607602
285,success,0.17270368581634604,-0.22852160829347767,-0.7775351340252409
286,success,0.17270368581634604,-0.12570597646410445,-0.6526335146491071
287,success,0.25151897405242934,-0.12570597646410445,-0.3208992222712936
288,success,0.25151897405242934,-0.036573565459247406,-0.23275843297329168
289,success,0.31039936730924267,-0.036573565459247406,-0.08193207870084054
290,success,0.31039936730924267,0.0015623422497868078,-0.064115885796909
291,success,0.33661737849998924,0.0015623422497868078,-0.07868229309331277
292,success,0.33661737849998924,-0.018275317648642885,-0.2295194595886647
293,success,0.3268204738184584,-0.018275317648642885,-0.3454253491580827
294,success,0.3268204738184584,-0.0958361491063071,-0.7463311711647821
295,success,0.2448349134159419,-0.0958361491063071,-0.9415413752941209
296,success,0.2448349134159419,-0.198556581596023,-1.5118885292886048
297,success,0.07015514702797847,-0.198556581596023,-1.8304345268325073
298,success,0.07015514702797847,-0.24680002598758735,-2.3828356847333563
