X,Y,Z
-0.2995652495502955,-0.4291220099253043,-0.4459095651781984
-0.2995652495502955,-0.3389478920038756,-0.3365853891029977
-0.2771673521371902,-0.3389478920038756,-0.3200945518148977
-0.2771673521371902,-0.3094687734969532,-0.3070949670641278
-0.253864724714015,-0.3094687734969532,-0.2973230470966662
-0.253864724714015,-0.2931605192921577,-0.2568663669816625
-0.2360116338633097,-0.2931605192921577,-0.2650746752734695
-0.2360116338633097,-0.2820331300322559,-0.2838357865408213
-0.1837078534981397,-0.2820331300322559,-0.8628299019036847
-0.1837078534981397,-0.2017733580822905,-0.9692208294571608
-0.147650260910882,-0.2017733580822905,-1.0707272099560383
-0.147650260910882,-0.201920631782342,-1.0208366360540553
-0.1362787357313051,-0.201920631782342,-0.9853190862283204
-0.1362787357313051,-0.2122089379149302,-1.0496085728452678
-0.1018635150700512,-0.2122089379149302,-0.9879774033819176
-0.1018635150700512,-0.2107734145310304,-0.7857537008901304
-0.0901612108770986,-0.2107734145310304,-0.9101204422288308
-0.0901612108770986,-0.1666836704575492,-0.5936374546990109
-0.0698039355043072,-0.1666836704575492,-0.6083787498036309
-0.0698039355043072,-0.1565042653245191,-0.7081017760702064
-0.0649716423193678,-0.1565042653245191,-0.900209832307905
-0.0649716423193678,-0.1514861259462191,-1.058569701572863
-0.0561764592968315,-0.1514861259462191,-2.1980463195645594
-0.0561764592968315,-0.1497117692245634,-2.4978051566986488
-0.4468763833558686,-0.1497117692245634,-3.435993038788107
-0.4734113743595889,-0.5049531249597994,-4.324146623523944
-0.7147298271183918,-0.6430631704629741,-5.143326552597929
-0.746630655705764,-0.9359077056807932,-5.501740031556935
-0.7831932148911255,-1.0830819659329742,-6.558488456125325
-0.7831932148911255,-1.2058893182804993,-6.407644517240386
-0.7876329804598459,-1.2058893182804993,-6.638979962637223
-0.7769436397841116,-1.219978598541739,-6.422815097310936
-0.7635750002941236,-1.2294867852240696,-6.463978576131786
-0.7101491890683629,-1.3034772897523357,-6.695680888630163
-0.6540981166340212,-1.2737339543755168,-6.906998597685486
-0.645529395263166,-1.231172942403364,-7.069028322187876
-0.57995693411666,-1.1477563660778458,-7.363388514136226
-0.5253158659404729,-1.050641826349716,-7.480547962800405
-0.4642363239529078,-1.050641826349716,-7.500215597465138
-0.4003546226759787,-0.7620269119524034,-7.691880684584579
-0.3563092069771963,-0.7230786041037496,-7.490621779361858
-0.3563092069771963,-0.4209557949571914,-5.814465266135866
-0.0497636397369314,-0.39498508369289875,-4.251358651259864
-0.06300586032807409,-0.3862410546439304,-3.633687504304421
-0.0653320797664881,-0.3688341315014426,-3.120060137704372
-0.06568472124826119,-0.2160587433907368,-2.642661603629607
-0.0470805604230829,-0.17468861754990456,-2.5197319373592224
-0.04797044557138555,-0.4569498846179646,-2.670036962211673
-0.0106662020605654,-0.5193047005941077,-3.397717176712808
-0.0106662020605654,-0.72401187922563,-3.821357353722001
-0.0463228577095109,-0.8179884466383016,-3.918178250526128
-0.0463228577095109,-0.921414913143486,-5.378076699947091
-0.0440672872847523,-0.9108676245099732,-5.5519969988063815
-0.0440672872847523,-1.0003166535368513,-5.536098482617676
-0.0050019973196727,-1.0003166535368513,-5.970157153965208
-0.0050019973196727,-1.314756580528857,-6.155987053674327
-0.0042093164996814,-1.3256567189259125,-7.547882591921864
-0.0042093164996814,-1.3389972974242152,-7.550308435316902
-0.009896743442917,-1.282922534313493,-7.588599250237297
-0.009896743442917,-1.2347121425798817,-7.637176365788257
-0.2546603778765676,-1.2222476454694693,-7.606374998673649
-0.28067620990713993,-0.9931333932241068,-5.779614610325699
-0.3105736472961249,-0.7809487359226599,-5.119250069298403
-0.38437077498973693,-0.5081237290564136,-4.233748334360058
-0.2703022797159937,-0.42860924372811116,-3.660213228434406
-0.2800770309235676,-0.3587651788698855,-3.1510017254849143
-0.0178392045655944,-0.31381998847499326,-2.6170126516741288
-0.0178392045655944,-0.0657355387138586,-2.5162027023569875
-0.0080367888012089,-0.06633519988173775,-2.1332753294194764
-0.0080367888012089,-0.0626801121382479,-1.7928456039051506
0.0221643879852895,-0.07840398929995235,-1.8288548073419968
0.011581171417226751,-0.088662070239784,-1.1644363570443654
0.0077162617248178,-0.1027777793198481,-1.4313413846969387
0.0077162617248178,-0.0934703367755916,-1.6186735723549477
0.0503614812757236,-0.12141582593425625,-1.6782249702261856
0.03645115133301885,-0.1418592886562146,-1.119088545520029
0.0340513039746833,-0.1418592886562146,-0.9550960545568378
0.0340513039746833,-0.1166343274294143,-0.9864836390855596
0.0753888549017442,-0.1166343274294143,-1.7473649307175032
0.0753888549017442,-0.0794294973638743,-2.37525696526108
0.1540586853195416,-0.0794294973638743,-2.343786509781688
0.1540586853195416,-0.0609729950979181,-2.3077151869348027
0.1739686948191457,-0.0609729950979181,-2.2749175921439475
0.1739686948191457,-0.0507756713207694,-2.409036178823112
0.1911420816095552,-0.0507756713207694,-2.4462097761795043
0.1911420816095552,-0.037871517751161,-2.830676595015851
0.1852335173893086,-0.037871517751161,-2.6398765516340403
0.1852335173893086,-0.0368173750085617,-2.0897186151474543
-0.1005682266816383,-0.0368173750085617,-2.732713765254043
-0.1050536575551104,-0.0427116557246225,-2.673603608828089
-0.2192678417524511,-0.0427116557246225,-2.7141462171138957
-0.24371408845224424,-0.1979327271201642,-1.9074887378359653
-0.169365723034063,-0.1979327271201642,-1.6693855493745802
-0.18734698473671219,-0.1992536136948065,-1.668839131654239
-0.0646985833105721,-0.1987076758316702,-1.8350109741227665
-0.0442382989833086,-0.1816572100483153,-1.8141416457664072
0.2205528868481913,-0.20310634741015604,-1.4129136621871816
0.23174716254118688,-0.0608425513241683,-1.4474181405378463
0.2424094760436744,-0.06453384660912981,-0.8306142392218497
0.2249438253811909,-0.0365222101149107,-0.5024426069824468
0.2493443546861773,-0.0269235001416878,-0.1824676777890363
0.2074476053492674,-0.0227484748821954,-0.2020819215040499
0.2062280233018453,-0.004319485346641351,-0.2710889470991777
0.20982487139066805,0.0200436214843014,-0.2904825501686359
0.2158035574602476,0.0200436214843014,-0.266719556760451
0.2158035574602476,0.0389414515096696,-0.2223003443093685
0.2322381219773146,0.0389414515096696,-0.177280280644914
0.2322381219773146,0.0800808653539994,-0.1047351033407718
0.2894691899334819,0.0800808653539994,-0.0918822181891551
0.2894691899334819,0.0889818968073707,-0.0345967471906082
0.3030692103156334,0.0889818968073707,0.0609557202854708
0.3030692103156334,0.1121919603966912,0.0994321274070216
0.3188397482030198,0.1121919603966912,0.1415134231074681
0.3188397482030198,0.1431887608290429,0.1836442211112674
0.3520388269285198,0.1431887608290429,0.2199665107284039
0.3520388269285198,0.1492228285939378,0.2542596326942162
0.3622903713538152,0.1492228285939378,0.292722520913863
0.3622903713538152,0.1728770635931378,0.3494143496861533
0.3657402913536356,0.1728770635931378,0.3418230192761967
0.3657402913536356,0.1738607879050704,0.0117373054177827
0.3997142121157113,0.1738607879050704,-0.4727361907432353
0.3997142121157113,0.1645346720290722,-1.834172314617088
0.0874759004522492,0.1645346720290722,-2.2653931183298366
0.0874759004522492,-0.2182372115761363,-3.0476297809511816
-0.2524206458116305,-0.2118688623989332,-4.100985655894529
-0.28570343197763637,-0.9855279970336372,-5.379565919897136
-0.4673385562642749,-1.0235500910493875,-5.81678146777966
-0.52144918679105,-1.3412679253975723,-6.522846674930829
-0.5773473542131564,-1.3602426062467727,-7.821246570977417
-0.5982298486958132,-1.377825416364643,-7.570241712737524
-0.6207269992514273,-1.3719104173678118,-7.619475085406916
-0.6801741298968437,-1.364487922690225,-7.729614660772203
-0.6459929795817951,-1.3515662810569573,-7.811365306643526
-0.6888236431795575,-1.3242881276977223,-7.906700048923313
-0.6313374919816899,-1.2131333372917374,-8.095651287953231
-0.6718908067659792,-0.898860853418995,-8.199936606268741
-0.5679066240894252,-0.7274196090463055,-8.16812991648606
-0.5904418876628743,-0.5602330655993036,-8.064584295107853
-0.4305717547229264,-0.45543505812027346,-5.485842197602931
-0.44057900295119057,-0.2594524098738592,-4.685696230268833
-0.3268302720022987,-0.2382161936432694,-4.06575926744589
-0.35614613708947485,-0.196332455461721,-3.777871964053981
-0.1089283019198471,-0.18611110403964737,-3.742929193370691
-0.07005248683477225,-0.4238531526484488,-3.708239085851841
0.0218703870204064,-0.4671909556869175,-4.480397701964321
0.047806489108514004,-1.0160300619652278,-5.264849833370091
0.0695062395578328,-1.0878290908806543,-6.633916677710663
0.028251400156611504,-1.325813276869879,-7.223784470028804
0.0199818847799084,-1.3539527906368654,-8.382084288251347
0.01409405837426925,-1.4093967590883063,-8.404299253465979
0.0250193561230146,-1.4065747906833308,-8.516287048666586
-0.017642380782178696,-1.4476051341113532,-8.207464786749757
-0.0450594660410142,-1.3638159248190735,-8.404507217103006
-0.0694381394161253,-1.3447146431399934,-8.62243254808081
-0.0944241567391679,-1.2965747385126476,-8.775131590302337
-0.12539507520430965,-1.2959219182646768,-8.977219694385289
-0.1689229080470166,-1.2959219182646768,-9.21092503620783
-0.19815372321861147,-1.4292535351188596,-9.404453060350974
-0.2952278100561767,-1.4292535351188596,-9.427779082413396
-0.33434641296789347,-1.5006505043024898,-9.390885477719658
-0.4974727731334002,-1.5006505043024898,-7.108949402727162
-0.5428555266239128,-1.0111502390021383,-5.690086430985281
-0.5648369115896218,-0.860576708678598,-5.062783690696955
-0.5863065638893867,-0.4254409385021979,-4.351968924017238
-0.6047800104035848,-0.3778099362214657,-3.828693399050852
-0.636415530465021,-0.0473426635640611,-3.052846606394509
-0.573969150735601,-0.040726453311726044,-2.529465808153181
-0.5705082289874275,0.230047833591441,-2.1361201718517884
-0.4863943877880513,0.18566615033269268,-1.664210124174491
-0.4619488200772169,0.1490914897729661,-1.419205930958854
-0.2558215828379951,0.15534780825930922,-1.316866857002562
-0.20540194521655855,0.1656791572225006,-1.0535418678772224
0.0053109108402549,0.15941213047070396,-0.8010561460330695
0.027814686123785102,0.1905153430542117,-0.5910450291745516
0.1806878604332979,0.1787867026590102,-0.6213243793850951
0.21956276520328155,0.1656987385774864,-0.5141995128636451
0.3769331246132247,0.1656987385774864,-0.6254188469812256
0.37396318507117643,-0.1304611802733325,-1.0452655226909788
0.3484393555024306,-0.1734034374714746,-1.1186792679201694
0.3589673559288443,-0.2184452277229804,-1.8125954342827089
