Image,Registration Status,X,Y,Z
84,success,-0.748142316,-0.218186955,0.291478985
85,success,-1.777049092,-0.218186955,1.288835304
86,success,-1.777049092,0.286550302,-0.314416595
87,success,-2.14175303,0.286550302,0.69820057
88,success,-2.14175303,0.771437866,-0.629758176
89,success,-2.23321745,0.771437866,0.4373859
90,success,-2.23321745,1.075175919,-0.804604785
91,success,-2.276619103,1.075175919,0.16199104
92,success,-2.276619103,0.939819288,-1.237871754
93,success,-2.270764828,0.939819288,-0.416696184
94,success,-2.270764828,0.437638205,-1.966168776
95,success,-2.087861366,0.437638205,-0.93221582
96,success,-2.087861366,-0.427936066,-2.15836639
97,success,-1.380905832,-0.427936066,-0.324469185
98,success,-1.380905832,-1.44201866,-1.114492966
99,success,0.185438957,-1.44201866,1.479100547
100,success,0.185438957,-2.349493406,0.589256065
101,success,2.355804683,-2.349493406,3.359925444
102,success,2.355804683,-2.606924218,1.368746624
103,success,3.854165818,-2.606924218,4.059844746
104,success,3.854165818,-2.915543684,1.28056067
105,success,3.814576564,-2.915543684,3.815398028
106,success,3.814576564,-3.464948567,0.891079124
107,success,2.794102614,-3.464948567,3.183938366
108,success,2.794102614,-3.630965884,0.403167111
109,success,1.837707152,-3.630965884,2.393839097
110,success,1.837707152,-2.969548612,-0.015827747
111,success,0.915732491,-2.969548612,1.63580553
112,success,0.915732491,-2.060904951,-0.46119082
113,success,-0.093264406,-2.060904951,0.932217098
114,success,-0.093264406,-1.412554009,-0.933711678
115,success,-0.931959261,-1.412554009,0.476067726
116,success,-0.931959261,-0.98446353,-1.073967008
117,success,-1.403658038,-0.98446353,0.410305364
118,success,-1.403658038,-0.58566332,-0.915527458
119,success,-1.626172526,-0.58566332,0.601029502
120,success,-1.626172526,-0.58516543,-0.64115121
121,success,-1.345272568,-0.58516543,0.954825752
122,success,-1.345272568,-1.190606422,-0.288642406
123,success,-0.24929594,-1.190606422,1.607957003
124,success,-0.24929594,-2.184155808,0.312228016
125,success,1.411201415,-2.184155808,2.626407097
126,success,1.411201415,-2.713575372,0.930518353
127,success,3.106487188,-2.713575372,3.510457439
128,success,3.106487188,-2.544798442,1.085560607
129,success,4.082599373,-2.544798442,3.6451039
130,success,4.082599373,-2.350065039,0.830976258
131,success,3.670863985,-2.350065039,3.137016686
132,success,3.670863985,-2.398295261,0.392255068
133,success,2.036785032,-2.398295261,2.453459869
134,success,2.036785032,-1.92093398,0.313046911
135,success,0.141185528,-1.92093398,1.908492904
136,success,0.141185528,-0.848560539,0.157278299
137,success,-1.197560955,-0.848560539,1.452099108
138,success,-1.197560955,-0.157372208,-0.130848261
139,success,-1.596159092,-0.157372208,1.045136906
140,success,-1.596159092,-0.052696544,-0.447724307
141,success,-1.436478025,-0.052696544,0.857803276
142,success,-1.436478025,-0.19780375,-0.487324485
143,success,-1.086268772,-0.19780375,1.106438114
144,success,-1.086268772,-0.68733834,-0.072053248
145,success,-0.401026032,-0.68733834,1.83601871
146,success,-0.401026032,-1.454431074,0.704213667
147,success,0.821778544,-1.454431074,2.906119508
148,success,0.821778544,-2.265226267,1.401497382
149,success,2.281833494,-2.265226267,3.76885575
150,success,2.281833494,-2.527675053,1.570735434
151,success,3.14784361,-2.527675053,3.971833297
152,success,3.14784361,-2.377173102,1.394562978
153,success,2.836159199,-2.377173102,3.577889303
154,success,2.836159199,-2.114475741,1.106591935
155,success,1.61229697,-2.114475741,2.859728913
156,success,1.61229697,-1.700811745,0.68540169
157,success,0.421822141,-1.700811745,2.114937951
158,success,0.421822141,-1.184385232,0.146875166
159,success,-0.250193282,-1.184385232,1.475318775
160,success,-0.250193282,-0.855240782,-0.296017295
161,success,-0.751868321,-0.855240782,1.078162562
162,success,-0.751868321,-0.862964962,-0.4715986
163,success,-1.307829204,-0.862964962,1.053943783
164,success,-1.307829204,-1.004733582,-0.25333462
165,success,-1.664371717,-1.004733582,1.338877457
166,success,-1.664371717,-1.157666414,0.100335645
167,success,-1.539631704,-1.157666414,1.713551781
168,success,-1.539631704,-1.407164212,0.429355954
169,success,-1.039784755,-1.407164212,2.236606272
170,success,-1.039784755,-1.775257556,1.024890975
171,success,-0.532768772,-1.775257556,3.01835666
172,success,-0.532768772,-2.297791668,1.750171237
173,success,-0.145965724,-2.297791668,3.750017091
174,success,-0.145965724,-2.697971845,2.19286758
175,success,0.376516811,-2.697971845,3.929826061
176,success,0.376516811,-2.496785049,1.976066769
177,success,0.772795366,-2.496785049,3.527492329
178,success,0.772795366,-2.023947621,1.435556509
179,success,0.216750938,-2.023947621,2.83861081
180,success,0.216750938,-1.575347184,0.861189533
181,success,-0.949972767,-1.575347184,2.093962796
182,success,-0.949972767,-1.077160919,0.281022025
183,success,-2.040917214,-1.077160919,1.370026582
184,success,-2.040917214,-0.620815543,-0.222062754
185,success,-2.893514995,-0.620815543,0.688033848
186,success,-2.893514995,-0.105688097,-0.644545479
187,success,-3.230184894,-0.105688097,0.244089331
188,success,-3.230184894,0.57673663,-0.820723286
189,success,-3.0649367,0.57673663,0.190713918
190,success,-3.0649367,1.162378073,-0.705972497
191,success,-2.966026611,1.162378073,0.374376405
192,success,-2.966026611,1.315577082,-0.434638937
193,success,-2.880662534,1.315577082,0.684496736
194,success,-2.880662534,0.916559778,-0.20158239
195,success,-2.340124566,0.916559778,1.045425311
196,success,-2.340124566,0.097726549,-0.109619956
197,success,-1.159466597,0.097726549,1.311184351
198,success,-1.159466597,-1.087087239,-0.137885605
199,success,0.382468284,-1.087087239,1.578191612
200,success,0.382468284,-2.152354213,-0.040819168
201,success,1.777469688,-2.152354213,2.14595485
202,success,1.777469688,-2.646702654,0.210517858
203,success,2.506279578,-2.646702654,2.571289194
204,success,2.506279578,-2.566537966,0.335903489
205,success,2.280223474,-2.566537966,2.482318861
206,success,2.280223474,-2.325637104,0.246408411
207,success,1.334104719,-2.325637104,2.120373693
208,success,1.334104719,-2.074362246,0.132250311
209,success,-0.01989253,-2.074362246,1.710647145
210,success,-0.01989253,-1.633688676,-0.072905941
211,success,-1.351234465,-1.633688676,1.291869035
212,success,-1.351234465,-1.128203507,-0.272625522
213,success,-2.115485003,-1.128203507,0.981629786
214,success,-2.115485003,-0.844118541,-0.433385455
215,success,-2.09710172,-0.844118541,0.81417337
216,success,-2.09710172,-0.848440998,-0.622866371
217,success,-1.864584837,-0.848440998,0.630716971
218,success,-1.864584837,-0.897443864,-0.897778058
219,success,-1.963771215,-0.897443864,0.32123114
220,success,-1.963771215,-0.84455225,-1.166942393
221,success,-2.260620126,-0.84455225,0.05071155
222,success,-2.260620126,-0.786589534,-1.267754954
223,success,-2.582786491,-0.786589534,0.057228672
224,success,-2.582786491,-0.790886709,-1.03395074
225,success,-2.809717094,-0.790886709,0.361612165
226,success,-2.809717094,-0.845557399,-0.638979064
227,success,-2.66507392,-0.845557399,0.763357409
228,success,-2.66507392,-0.969739312,-0.360748566
229,success,-2.110288016,-0.969739312,1.085894112
230,success,-2.110288016,-1.167909101,-0.14529024
231,success,-1.283690663,-1.167909101,1.491302991
232,success,-1.283690663,-1.569851884,0.199967576
233,success,-0.112409209,-1.569851884,2.110120017
234,success,-0.112409209,-2.235737138,0.670978483
235,success,1.446265023,-2.235737138,2.761916813
236,success,1.446265023,-2.691573496,0.814411199
237,success,3.203542646,-2.691573496,3.232392156
238,success,3.203542646,-2.896634107,0.680977962
239,success,4.375182986,-2.896634107,3.425157919
240,success,4.375182986,-2.981047306,0.846254667
241,success,4.418257931,-2.981047306,3.386737987
242,success,4.418257931,-2.930966708,0.570060878
243,success,3.153474192,-2.930966708,3.104718691
244,success,3.153474192,-2.559247728,0.76312071
245,success,1.102421887,-2.559247728,2.626274965
246,success,1.102421887,-1.599018194,0.646047437
247,success,-0.710668181,-1.599018194,1.968652204
248,success,-0.710668181,-0.688546794,0.187226352
249,success,-1.738236052,-0.688546794,1.282469017
250,success,-1.738236052,-0.083937496,-0.342696378
251,success,-2.135604151,-0.083937496,0.618559447
252,success,-2.135604151,0.310994018,-0.914820042
253,success,-2.263328538,0.310994018,0.103687294
254,success,-2.263328538,0.504202761,-1.245555362
255,success,-2.270317052,0.504202761,-0.092117716
256,success,-2.270317052,0.272144036,-1.26264558
257,success,-2.065940551,0.272144036,0.161752989
258,success,-2.065940551,-0.598430438,-0.886798792
259,success,-1.379811333,-0.598430438,0.941629546
260,success,-1.379811333,-1.738776556,-0.102553202
261,success,-0.013904628,-1.738776556,2.059205064
262,success,-0.013904628,-2.776478593,0.788195938
263,success,1.714989124,-2.776478593,3.174903811
264,success,1.714989124,-3.146026802,1.210129663
265,success,2.837336357,-3.146026802,3.76044838
266,success,2.837336357,-3.296101548,1.265818577
267,success,2.87415593,-3.296101548,3.669391725
268,success,2.87415593,-3.162684236,0.975977549
269,success,2.482048421,-3.162684236,3.080760588
270,success,2.482048421,-2.575455049,0.529927012
271,success,2.032064012,-2.575455049,2.337051396
272,success,2.032064012,-2.048782272,-0.013756801
273,success,1.294470076,-2.048782272,1.729460617
274,success,1.294470076,-1.876840017,-0.204107692
275,success,-0.15121548,-1.876840017,1.442095381
276,success,-0.15121548,-1.634226333,-0.140691946
277,success,-1.744968892,-1.634226333,1.37692331
278,success,-1.744968892,-1.237794771,-0.013420441
279,success,-2.725638807,-1.237794771,1.20597433
280,success,-2.725638807,-0.870203939,-0.095278369
281,success,-3.169736,-0.870203939,0.896358884
282,success,-3.169736,-0.61667155,-0.279765607
283,success,-3.698116442,-0.61667155,0.595390421
284,success,-3.698116442,-0.758345819,-0.250699952
285,success,-5.0130577,-0.758345819,0.491912446
286,success,-5.0130577,-1.408349922,0.543216958
287,success,-6.839374103,-1.408349922,0.999536313
288,success,-6.839374103,-2.638199132,1.959556716
289,success,-7.294381373,-2.638199132,2.082133804
290,success,-7.294381373,-3.847901543,2.494272001
291,success,-5.578782371,-3.847901543,2.96550388
292,success,-5.578782371,-4.60058888,1.973313603
293,success,-3.089645883,-4.60058888,3.298425235
294,success,-3.089645883,-4.45881278,1.510520737
295,success,-0.99704008,-4.45881278,3.074158656
296,success,-0.99704008,-3.845277741,1.054748323
297,success,0.373165195,-3.845277741,2.641009081
298,success,0.373165195,-2.97918017,0.573302303
