Image,Registration Status,X,Y,Z
0,success,0.0,-3.208117180366354,-5.878679107668234
1,success,0.9595372089258369,-3.208117180366354,-3.9585528117094375
2,success,0.9595372089258369,-3.2407739439708094,-3.943347075555156
3,success,0.899111135613566,-3.2407739439708094,-1.9477527537386032
4,success,0.899111135613566,-3.0658598214147026,-2.4733461839316653
5,success,0.8395427492577578,-3.0658598214147026,-1.4234367345406325
6,success,0.8395427492577578,-3.0696093684863106,-3.099702962830207
7,success,0.8404247819021875,-3.0696093684863106,-2.9397286127857445
8,success,0.8404247819021875,-3.179627502963301,-4.97418972472551
9,success,1.0147330422178784,-3.179627502963301,-4.614289973871186
10,success,1.0147330422178784,-3.1526136524648827,-6.2176403362883645
11,success,1.0014724312582544,-3.1526136524648827,-5.312740207142642
12,success,1.0014724312582544,-3.128259336477772,-6.595001480439856
13,success,1.0000868716241071,-3.128259336477772,-5.511217157904065
14,success,1.0000868716241071,-3.0695915039933745,-6.486152514474738
15,success,1.060785577478518,-3.0695915039933745,-4.967871284207538
16,success,1.060785577478518,-2.978791625003738,-5.457291437437062
17,success,1.0498024127294485,-2.978791625003738,-3.451165476778392
18,success,1.0498024127294485,-2.8935244105680025,-3.7318429320380773
19,success,0.9389964917755296,-2.8935244105680025,-2.4055342244125
20,success,0.9389964917755296,-2.8329341376971584,-3.6517719012930865
21,success,0.9805697152542878,-2.8329341376971584,-3.3311638374930594
22,success,0.9805697152542878,-2.8212825901640777,-5.169106474694562
23,success,1.1175090921459567,-2.8212825901640777,-4.7487202836747375
24,success,1.1175090921459567,-2.8326122936985074,-6.3263507169703574
25,success,1.129812614731717,-2.8326122936985074,-5.471097663918204
26,success,1.129812614731717,-2.853305607199055,-6.74037422592659
27,success,1.1573991157907697,-2.853305607199055,-5.685344768306551
28,success,1.1573991157907697,-2.815781210765581,-6.673760105671284
29,success,1.18752249914983,-2.815781210765581,-5.2300081973843175
30,success,1.18752249914983,-2.783792571658998,-5.808598492331446
31,success,1.2060309331024175,-2.783792571658998,-3.7713656304163807
32,success,1.2060309331024175,-2.7975618570164174,-3.992076614188793
33,success,1.0377803614699381,-2.7975618570164174,-2.505599463171607
34,success,1.0377803614699381,-2.80742697926863,-3.6240476616850454
35,success,1.0172375598643077,-2.80742697926863,-3.166791695351637
36,success,1.0172375598643077,-2.8857754190384823,-5.018167373131197
37,success,1.1452766255499702,-2.8857754190384823,-4.662963906639446
38,success,1.1452766255499702,-2.984838932049269,-6.317205815628743
39,success,1.1099241611380932,-2.984838932049269,-5.413003324803901
40,success,1.1099241611380932,-3.1518158688146016,-6.711057554456546
41,success,1.0619453447874418,-3.1518158688146016,-5.610982831404986
42,success,1.0619453447874418,-3.2250582690832186,-6.716021060749999
43,success,1.0233281868244466,-3.2250582690832186,-5.3525745655973775
44,success,1.0233281868244466,-3.1572866942513493,-6.128184362016375
45,success,1.0165985152623378,-3.1572866942513493,-4.290571090312987
46,success,1.0165985152623378,-3.078727090485286,-4.435816169295283
47,success,0.8384638301027041,-3.078727090485286,-2.590055552303412
48,success,0.8384638301027041,-2.908781621222743,-3.156684731259727
49,success,0.7451199346116903,-2.908781621222743,-2.2020410692530072
50,success,0.7451199346116903,-3.0072085155371866,-3.756385664476026
51,success,0.883647742502172,-3.0072085155371866,-3.7116232230989423
52,success,0.883647742502172,-3.0528428152496345,-5.648692062328002
53,success,0.9673342720580714,-3.0528428152496345,-5.05153182733375
54,success,0.9673342720580714,-3.0564294143355073,-6.446261166306861
55,success,1.0011631735062223,-3.0564294143355073,-5.413910690825631
56,success,1.0011631735062223,-3.0337373513710113,-6.377887634768079
57,success,1.015188252244649,-3.0337373513710113,-4.830839401759198
58,success,1.015188252244649,-2.969687945181696,-5.166637872353078
59,success,0.8573397816570657,-2.969687945181696,-3.1770737996979177
60,success,0.8573397816570657,-2.886942808244648,-3.2584487173563756
61,success,0.7224595629295328,-2.886942808244648,-1.7412823338278822
62,success,0.7224595629295328,-2.8647380768511526,-2.7691327452536187
63,success,0.6768456478052556,-2.8647380768511526,-2.342057237688847
64,success,0.6768456478052556,-2.9799851341782255,-4.188241367934608
65,success,0.9204681418831827,-2.9799851341782255,-4.157814606469541
66,success,0.9204681418831827,-2.9923034931288415,-5.925606241782168
67,success,0.940832584327097,-2.9923034931288415,-5.17925835917975
68,success,0.940832584327097,-3.059447586706285,-6.426539872936711
