X,Y,Z
4.314887025,0.288256861,-9.727542293
4.286603967,0.268740864,-9.894543528
4.295489621,0.280236351,-9.939470344
4.342606369,0.322294036,-9.862116438
4.426315055,0.392538233,-9.672249431
4.542567794,0.486292555,-9.388756606
4.685900075,0.596865617,-9.034871048
4.848984906,0.716376325,-8.639438752
5.022183839,0.836129688,-8.236508886
5.194373898,0.946876291,-7.859749422
5.353703868,1.039783376,-7.541353677
5.488406071,1.107259768,-7.310462879
5.588107668,1.143565006,-7.188093115
5.644875371,1.145608988,-7.186745846
5.653891835,1.113205201,-7.309831132
5.614167903,1.048843556,-7.549535087
5.528930588,0.95739242,-7.889829902
5.405222681,0.845521366,-8.308796705
5.252956844,0.720923821,-8.778967507
5.084072973,0.591465872,-9.270819023
4.911406558,0.464758387,-9.755337673
4.747258417,0.347629817,-10.20544305
4.602650424,0.24532464,-10.59792828
4.486690849,0.161802476,-10.91314526
4.405512065,0.100165345,-11.13521323
4.36197783,0.0623235,-11.25455935
4.356204916,0.048947733,-11.26669545
4.385793194,0.059889219,-11.17114809
4.446120536,0.094240804,-10.97438966
4.531129228,0.149856197,-10.68948455
4.633626033,0.223230428,-10.33237633
4.745396768,0.309910941,-9.924563657
4.857739612,0.404447287,-9.494185233
4.962771592,0.500207084,-9.070333135
5.053685161,0.590140543,-8.683080945
5.124333804,0.667414993,-8.362070453
5.169975601,0.725887019,-8.131311122
5.18765532,0.76088597,-8.008921351
5.176254298,0.769690637,-8.00579398
5.136575229,0.751790507,-8.122711746
5.071256566,0.708943058,-8.35271072
4.984508794,0.644887614,-8.681805003
4.881724206,0.564784858,-9.088668182
4.769081791,0.474555988,-9.549226431
4.653028412,0.380203627,-10.03866503
4.539502497,0.287164681,-10.5316762
4.433786516,0.199834744,-11.00568595
4.340512627,0.12139368,-11.44174935
4.263200751,0.053866137,-11.82462603
4.204295955,-0.002014335,-12.14382999
4.165381817,-0.046490921,-12.3922589
4.146953925,-0.080168394,-12.56535839
