X,Y,Z
-1.0100507986845235,5.833011262397511,5.556283909044821
-0.9137035302593768,5.962771115473581,6.788801639131193
-1.2338969554429695,5.96311211851476,7.916461121486696
-1.1701001610699486,5.953524660436532,8.952021444553694
-1.4133294527180682,5.975647577697499,8.831873049895442
-1.4063610453399704,5.839537217306134,7.417617213578874
-1.3505535644511486,5.838436105010677,5.44367069682426
-1.351599008554344,5.679398164239978,4.28997589459381
-1.2845716694426585,5.661796165968383,3.169294260958489
-1.3363278654466506,5.596947418706581,2.6727960199469982
-1.199544973859997,5.6288520006660665,2.4807621721933324
-1.1991358302944264,5.5906583440090225,1.7586226666901328
-1.175316021230723,5.705951451978452,1.9020851678094095
-1.137639087923535,5.62976349121325,2.031950134956659
-1.191315774854008,5.790240082953519,2.798108671448201
-1.201406438946106,5.627669495087165,2.7236251332148704
-1.1291908228622085,5.7318465736207695,2.7962068040853496
-1.117687191894262,5.6828693898590155,3.614860849849821
-1.13976824495333,5.716482870474026,4.4438024348029295
-1.1309853253508553,5.785597758050679,5.798485308523835
-1.1918266782258384,5.82935177421452,6.7155436040118905
-1.1342520535470535,5.860499232694682,7.392271805123348
-1.377697624456654,5.885863196636859,8.064998444874604
-1.2477008254212665,5.867993616489854,8.925825450154624
-1.5901259857064627,5.875483182063136,8.539704966216567
-1.3360748089199237,5.845253502426987,7.815169450088548
-1.5985953238510064,5.855440030916644,7.602841782990044
-1.2464716523629449,5.759897627995933,7.688084868580117
-1.5141611945311273,5.737026162441047,7.734102557280103
-1.3126279104164176,5.670365197209407,5.58693533356185
-1.3885195369454872,5.664951626864259,4.647396910150749
-1.3812538541631314,5.601117785970316,3.5561543459952976
-1.2833476771554442,5.6362973074710565,2.915220409331613
-1.3907195169958582,5.59765013878482,2.757661136001953
-1.0928049760804113,5.659721247352753,2.4488165034589224
-1.1185788794347362,5.620437920111567,2.437229237588557
-1.0401512668451227,5.731672632092578,2.615245165998612
-0.9922370567237988,5.614771933014391,1.9917204152329295
-1.104677176525423,5.702278610099489,2.087632894408764
-1.086467613861864,5.606430999040754,2.292094332343439
-1.1894465507631697,5.664830822185959,2.8280994639051897
-1.260909177631246,5.624260893154407,3.110234604591364
-1.1434522194945536,5.652432223322364,3.8889691813394864
-1.1634531906804009,5.639922628048181,4.8966682598209
-1.2360223734009272,5.631212415640012,5.724892305628368
-1.272824862089183,5.792102493064624,6.934310944802674
-1.3580607543730197,5.83089988196006,6.943903765706221
-1.3030266097593386,5.796550448657747,8.403013430402773
-1.6063796463854327,5.826322498659295,9.19332396504009
-1.5260495597727273,5.802375865631698,8.953251209002783
-1.6521285481117223,5.808951589993307,8.303010355338875
-1.4775918221067077,5.67405207432507,7.107497548534961
-1.548730540622558,5.668061628182466,6.425056575619935
-1.409915333870136,5.558382814349515,5.076496388883028
-1.3970352666611414,5.569908597889229,3.846969503717665
-1.407975790566092,5.543675575634172,3.119376861617091
-1.3455635962661363,5.584294381070371,2.664558399400992
-1.486175968975837,5.53188778236829,2.449831343525914
-1.1845917928245,5.6298494993676895,2.270708891877471
-1.1975504696591597,5.534328370654094,2.290888661782891
-1.1281537408777575,5.636064333909384,2.14166248623703
-1.075558642230784,5.536699209389464,2.2619508264280626
-1.173827689689261,5.592460768659498,2.247471034263153
-1.192349209742603,5.540053097080543,2.300078955815653
-1.1687530250635292,5.581172828606132,2.981553520929442
-1.2087899635269337,5.5511522608308566,3.560552481619625
-1.1800521783970974,5.573435210029722,4.0883193646960105
-1.21406694466927,5.566845880827447,5.006503892919626
-1.218943517846477,5.554887769003475,6.215758400130067
-1.2388933265521862,5.78103303557341,7.108756158203155
-1.349138379116843,5.818819179671218,7.611338325085118
-1.318413118204482,5.827059151380933,8.085926567383186
-1.5122958640921078,5.835708455589525,9.203882328594938
-1.4207817007859478,5.843379255678309,8.959394585426216
-1.6532140182079276,5.823818947795006,8.24606161972407
-1.6691549853434164,5.736187442340361,6.970800157611282
-1.5197504432628808,5.69640924100611,5.709331293158248
-1.6292941721703011,5.648024834083364,5.054177266676056
-1.2762921435476196,5.615100439081259,3.8478665336430624
-1.4115598930204198,5.665004271684701,3.319295734392145
-1.049740436739251,5.657030831315211,2.7182350679558973
-1.0876559037647386,5.700279508573701,2.4866050499981966
-0.9976365291495154,5.743706391915501,2.525468307834845
-0.996717824600584,5.6834386081033,2.3807952269579378
-1.0335613075730534,5.731873566610379,2.220483973793287
-1.0311650094589044,5.726215815078767,2.277287222226777
-1.0149275484297895,5.791133942535537,2.528110687079201
-1.0161778482642536,5.755850626492426,2.920246754612144
-1.0165754518241839,5.7876495469186375,3.260416763739123
-1.107655474007719,5.870508436137937,4.014815369382194
-0.9677154342591807,5.870570621827804,4.604312478258983
-1.0333182405411891,5.93009263366287,5.796442514671522
-0.9911199166021684,5.9381318346120135,6.938376104878418
-0.99686932043238,5.9499457394116835,7.428196371354589
-1.0993152791846936,5.92535390628843,7.962743011413725
-0.9970014365147456,5.95025206951127,8.049601471027312
-1.394987089871587,5.9073967917628725,8.916073815044554
-1.3332123161711618,5.951455763515934,8.882588373630515
-1.5584232896411598,5.8923235429028935,8.414974693864306
-1.537857681285198,5.927782181299606,7.802240902433215
-1.474327011504057,5.906751976027231,6.7165699507739225
-1.458835139895775,5.792005627906223,5.910613492176682
-1.362909758376128,5.745835660682212,5.080003740302771
-1.4491201482334994,5.673055978228522,4.46010526269424
-1.119928532125031,5.641293299443543,3.823820556090829
-1.123695570028584,5.671505059752728,3.045559731198477
-1.0459817185594658,5.671569211640457,2.8062045278420404
-1.055683509087868,5.654047375470367,2.6031572647947065
-1.0138659732545028,5.68478707606295,2.4685813870184843
-1.0038734663998703,5.637257849436445,2.3253216288060123
-1.0084362725787512,5.684287382343284,2.0827612448034696
-0.9772345096259392,5.578406724687801,2.2950132485278205
-1.102011326780133,5.580740591874196,2.388558229780085
-1.1553357985378612,5.638052283048401,2.64379576307522
-1.0820570564697636,5.678642973982906,2.905395072805948
-1.12501957808525,5.723637589014258,3.75351866283287
-1.040056326168402,5.758273316461246,4.555272008495068
-1.0449580806737986,5.773880211053733,5.114169355155098
-1.054597476036163,5.81503410158356,6.2619379863517945
-0.947157300723686,5.817574822496191,7.33622021281108
-1.3477935712477198,5.836760067642585,8.354164365351156
-1.2800310190207622,5.7405990544992616,8.341368858124437
-1.5478970193178454,5.726921005663086,8.099994880567133
-1.4476773298181704,5.733641136084959,7.397240474409934
-1.5779886580793092,5.757922829391602,6.543886080102552
-1.5482456558113888,5.664734405363611,5.341287911883714
-1.4210128404596438,5.667787044749168,4.406401355061043
-1.476541667282586,5.588146289957482,3.563101671793309
-1.1726521498907752,5.5974355226477055,2.823451345171217
-1.1825810809860695,5.522985474828862,2.55907955184481
-1.0875112112239869,5.545838588051942,2.213382852620548
-1.0882567490690016,5.523282203903414,2.150726417295118
-1.0963862164234905,5.575238998634112,1.8040221425527792
-1.0554809794530382,5.507952412775156,1.8932171129022637
-1.2013818037032933,5.557036363055867,2.153955184677571
-1.2094079277486414,5.516063563101634,2.539863153867725
-1.1902749825670123,5.5568193563288775,2.432077517952348
-1.2100918335064548,5.535791610472501,2.5484175677268768
-1.2076475184215656,5.551783784907134,2.927519955267329
-1.2719109015582646,5.605002635329216,3.7777220142475287
-1.1946224686559774,5.637008719948053,4.653972915166223
-1.1783156744082697,5.61768229830845,5.595989388170199
-1.3790189660928616,5.6537263047258985,7.278550338434278
-1.3258261751450409,5.678366979319108,7.928396878801566
-1.7062182344129944,5.734007811988145,8.509245593453661
-1.6325464264338203,5.664422278632758,9.484375008825396
-1.837583921205435,5.7077607450752765,9.202532698020942
-1.6244063928432102,5.579796011533806,8.60362574401413
-1.7569555635588845,5.585743264919488,8.141193491551793
-1.5219525469768087,5.502561372303218,6.962839576272846
-1.57049348167277,5.520192067349543,5.364788701553186
-1.4739736174433131,5.479792343796648,4.191640480074085
-1.4542726718514127,5.515274541511785,3.512727251400029
-1.532800220481611,5.505880334807095,3.154596546122745
-1.2109494433335626,5.531091533636725,2.553801945936421
-1.199378697484916,5.497712804637179,2.410896483131507
