Image,Registration Status,X,Y,Z
163,success,4.192004787667763,-2.3421610574915364,-5.0649178027786625
164,success,4.192004787667763,-2.4138252169414125,-4.852818936535944
165,success,4.187402230124343,-2.4138252169414125,-4.878262244905519
166,success,4.187402230124343,-2.4161535202675317,-4.399404151173965
167,success,4.1869594955901315,-2.4161535202675317,-4.033158226913306
168,success,4.1869594955901315,-2.38115090020389,-3.143626296876668
169,success,4.04999626591534,-2.38115090020389,-2.751277919830853
170,success,4.04999626591534,-2.3485794251634493,-2.092801738123875
171,success,3.9599667790063324,-2.3485794251634493,-2.5882665841056065
172,success,3.9599667790063324,-2.401841413650445,-2.887402127235828
173,success,4.10996196488172,-2.401841413650445,-3.8003356863369895
174,success,4.10996196488172,-2.4156103061615557,-4.177674858694383
175,success,4.1532630636866195,-2.4156103061615557,-4.681815576981165
176,success,4.1532630636866195,-2.3822506046048586,-4.671464031568683
177,success,4.164795771734026,-2.3822506046048586,-4.911829833624667
178,success,4.164795771734026,-2.3642639354362434,-4.600222275581239
179,success,4.143551225430236,-2.3642639354362434,-4.5614957808101115
180,success,4.143551225430236,-2.376067191897623,-3.9616828019332493
181,success,4.141224179589682,-2.376067191897623,-3.5632053610713714
182,success,4.141224179589682,-2.3229215427909815,-2.604891553384083
183,success,3.9989647712710137,-2.3229215427909815,-2.4873578977840793
184,success,3.9989647712710137,-2.2826262834486912,-2.105219213157819
185,success,4.005077850512039,-2.2826262834486912,-2.8858869284169018
186,success,4.005077850512039,-2.3327247694764,-3.205280712766231
187,success,4.094194411105346,-2.3327247694764,-4.053913215001706
188,success,4.094194411105346,-2.3820608612756575,-4.2984985986865
189,success,4.094403765684026,-2.3820608612756575,-4.792722654559895
190,success,4.094403765684026,-2.3819052070192996,-4.8255979576879735
191,success,4.149351913837399,-2.3819052070192996,-5.243090545774008
192,success,4.149351913837399,-2.3893857547934085,-5.062545145269938
193,success,4.129354751552425,-2.3893857547934085,-5.094634764493778
194,success,4.129354751552425,-2.4012946151231507,-4.495481614818896
195,success,4.1105280689772075,-2.4012946151231507,-4.123903003294328
196,success,4.1105280689772075,-2.3992325489449846,-3.282004377995363
197,success,3.993063503540415,-2.3992325489449846,-2.9428554084798635
198,success,3.993063503540415,-2.3674308681303904,-2.2742820237245445
199,success,3.9183148101427623,-2.3674308681303904,-2.656155819013564
200,success,3.9183148101427623,-2.3853314534247163,-2.8012659200515686
201,success,4.044773297477313,-2.3853314534247163,-3.6756948624979966
202,success,4.044773297477313,-2.3862435521169045,-3.987845585917076
203,success,4.100912770646238,-2.3862435521169045,-4.535575542305983
204,success,4.100912770646238,-2.361698806047408,-4.581541494078681
205,success,4.119167889217969,-2.361698806047408,-4.9864393268556615
206,success,4.119167889217969,-2.350389915100609,-4.804620068285425
207,success,4.108245884566648,-2.350389915100609,-4.941476403441608
208,success,4.108245884566648,-2.3064789982392155,-4.38744425337335
209,success,4.116556932005319,-2.3064789982392155,-4.135483364520144
210,success,4.116556932005319,-2.2674919522715022,-3.232514605720668
211,success,4.029549834367813,-2.2674919522715022,-3.040125319686939
212,success,4.029549834367813,-2.230282485991681,-2.40860671099821
213,success,4.003264976306363,-2.230282485991681,-2.993680822713535
214,success,4.003264976306363,-2.266461898170849,-3.140079892771591
215,success,4.130469720810855,-2.266461898170849,-4.036014895157316
216,success,4.130469720810855,-2.281070539760811,-4.301762542882483
217,success,4.148378325752397,-2.281070539760811,-4.963035064941075
218,success,4.148378325752397,-2.2609906003033844,-4.955663867695476
219,success,4.2194281833284855,-2.2609906003033844,-5.383147594420456
220,success,4.2194281833284855,-2.2280785257192943,-4.945072566810236
221,success,4.226778344043387,-2.2280785257192943,-4.906613952646671
222,success,4.226778344043387,-2.194043330119496,-4.086802289640701
223,success,4.218566224462984,-2.194043330119496,-3.699819022833154
224,success,4.218566224462984,-2.1264622319036772,-2.468034963110329
225,success,3.9601268509445826,-2.1264622319036772,-2.1951280665396276
226,success,3.9601268509445826,-2.098414964389177,-1.2860003604898465
227,success,3.8681605618460444,-2.098414964389177,-1.8669580318820964
228,success,3.8681605618460444,-2.1315107113135365,-1.9978881982539503
229,success,4.068869757538662,-2.1315107113135365,-3.3173607484196452
230,success,4.068869757538662,-2.217370930817525,-3.710253254817766
231,success,4.229947276528862,-2.217370930817525,-4.502276712624274
232,success,4.229947276528862,-2.2233291340497474,-4.574187909143135
233,success,4.301615638088504,-2.2233291340497474,-5.153501294589973
234,success,4.301615638088504,-2.2088696572870807,-5.017370107432264
235,success,4.352583193040681,-2.2088696572870807,-5.291208722015253
236,success,4.352583193040681,-2.1439937251261383,-4.633492959740763
237,success,4.384835934610667,-2.1439937251261383,-4.406803971244702
238,success,4.384835934610667,-1.989763892852169,-3.251842188970621
239,success,4.317428774217391,-1.989763892852169,-3.000583158534647
240,success,4.317428774217391,-1.834618057216819,-1.9118227894702549
241,success,4.2433581677423815,-1.834618057216819,-2.6110692711224726
242,success,4.2433581677423815,-1.9900883512325342,-2.584336268413561
243,success,4.339447877058268,-1.9900883512325342,-3.728448747927019
244,success,4.339447877058268,-2.1867472165720616,-3.9828059898058505
245,success,4.334325312411651,-2.1867472165720616,-4.671202241681543
246,success,4.334325312411651,-2.216390930555384,-4.7028537347452914
247,success,4.333779793532551,-2.216390930555384,-5.164875835272959
248,success,4.333779793532551,-2.2085955572108587,-4.791182285398542
249,success,4.319826054078367,-2.2085955572108587,-4.75657730695723
250,success,4.319826054078367,-2.197749211912721,-3.936676484018288
251,success,4.287997820062006,-2.197749211912721,-3.535949790898263
